dx,dt,time,Eval,cell midpoint,height(m),G,u(m/s),diffuse
0.3125,0.003125,277.0,1346.10450768,-700.0,1.00000001779,-2.84287872627e-08,-7.63435923098e-09,0.025
0.3125,0.003125,277.0,1346.10450768,-699.6875,1.00000002372,-1.95819577409e-08,-1.04794185536e-08,0.025
0.3125,0.003125,277.0,1346.10450768,-699.375,1.00000002183,-1.04112347353e-08,-1.06840053198e-08,0.025
0.3125,0.003125,277.0,1346.10450768,-699.0625,1.00000002115,-9.95704791976e-09,-1.07831423773e-08,0.025
0.3125,0.003125,277.0,1346.10450768,-698.75,1.0000000214,-1.08411767527e-08,-1.10874962333e-08,0.025
0.3125,0.003125,277.0,1346.10450768,-698.4375,1.00000002173,-1.1609755909e-08,-1.14660960297e-08,0.025
0.3125,0.003125,277.0,1346.10450768,-698.125,1.00000002192,-1.18608150055e-08,-1.1812954498e-08,0.025
0.3125,0.003125,277.0,1346.10450768,-697.8125,1.00000002207,-1.21045277609e-08,-1.21462417884e-08,0.025
0.3125,0.003125,277.0,1346.10450768,-697.5,1.00000002227,-1.2465143161e-08,-1.24895325938e-08,0.025
0.3125,0.003125,277.0,1346.10450768,-697.1875,1.00000002247,-1.283522709e-08,-1.28397919779e-08,0.025
0.3125,0.003125,277.0,1346.10450768,-696.875,1.00000002268,-1.31840619001e-08,-1.31918628814e-08,0.025
0.3125,0.003125,277.0,1346.10450768,-696.5625,1.00000002288,-1.35337613433e-08,-1.35462770317e-08,0.025
0.3125,0.003125,277.0,1346.10450768,-696.25,1.0000000231,-1.38919124741e-08,-1.39042587467e-08,0.025
0.3125,0.003125,277.0,1346.10450768,-695.9375,1.00000002332,-1.42541644696e-08,-1.4265841569e-08,0.025
0.3125,0.003125,277.0,1346.10450768,-695.625,1.00000002355,-1.46188232383e-08,-1.46308663403e-08,0.025
0.3125,0.003125,277.0,1346.10450768,-695.3125,1.00000002378,-1.49868629831e-08,-1.49994238247e-08,0.025
0.3125,0.003125,277.0,1346.10450768,-695.0,1.00000002402,-1.5358792574e-08,-1.53716571073e-08,0.025
0.3125,0.003125,277.0,1346.10450768,-694.6875,1.00000002426,-1.5734527179e-08,-1.57476583963e-08,0.025
0.3125,0.003125,277.0,1346.10450768,-694.375,1.00000002451,-1.61140610037e-08,-1.61275078102e-08,0.025
0.3125,0.003125,277.0,1346.10450768,-694.0625,1.00000002477,-1.64975205746e-08,-1.65112971941e-08,0.025
0.3125,0.003125,277.0,1346.10450768,-693.75,1.00000002503,-1.68850220964e-08,-1.68991227208e-08,0.025
0.3125,0.003125,277.0,1346.10450768,-693.4375,1.0000000253,-1.72766547589e-08,-1.7291079418e-08,0.025
