dx,dt,time,Eval,cell midpoint,height(m),G,u(m/s),diffuse
0.3125,0.003125,21.0,4451.227503,-700.0,1.00001899808,1.89853794744e-05,1.89834317287e-05,0.025
0.3125,0.003125,21.0,4451.227503,-699.6875,1.00001900514,1.89753738663e-05,1.89811435351e-05,0.025
0.3125,0.003125,21.0,4451.227503,-699.375,1.00001900463,1.89790772072e-05,1.89804027309e-05,0.025
0.3125,0.003125,21.0,4451.227503,-699.0625,1.00001900411,1.89807112011e-05,1.89801957319e-05,0.025
0.3125,0.003125,21.0,4451.227503,-698.75,1.00001900402,1.89804356148e-05,1.89799867713e-05,0.025
0.3125,0.003125,21.0,4451.227503,-698.4375,1.00001900416,1.89798554533e-05,1.89797606162e-05,0.025
0.3125,0.003125,21.0,4451.227503,-698.125,1.00001900451,1.8979670662e-05,1.89796055746e-05,0.025
0.3125,0.003125,21.0,4451.227503,-697.8125,1.00001900493,1.89799290485e-05,1.89795287147e-05,0.025
0.3125,0.003125,21.0,4451.227503,-697.5,1.00001900538,1.89803426208e-05,1.89794360895e-05,0.025
0.3125,0.003125,21.0,4451.227503,-697.1875,1.00001900566,1.89805877125e-05,1.89791838817e-05,0.025
0.3125,0.003125,21.0,4451.227503,-696.875,1.00001900559,1.89803125114e-05,1.89786320709e-05,0.025
0.3125,0.003125,21.0,4451.227503,-696.5625,1.00001900483,1.8978881121e-05,1.89777124066e-05,0.025
0.3125,0.003125,21.0,4451.227503,-696.25,1.00001900345,1.89760901235e-05,1.89765818439e-05,0.025
0.3125,0.003125,21.0,4451.227503,-695.9375,1.00001900248,1.89732895679e-05,1.89757071831e-05,0.025
0.3125,0.003125,21.0,4451.227503,-695.625,1.0000190023,1.89720373854e-05,1.89756297071e-05,0.025
0.3125,0.003125,21.0,4451.227503,-695.3125,1.00001900385,1.89725316113e-05,1.89766903622e-05,0.025
0.3125,0.003125,21.0,4451.227503,-695.0,1.00001900805,1.89780294582e-05,1.89789915364e-05,0.025
