dx,dt,time,Eval,cell midpoint,height(m),G,u(m/s),diffuse
0.3125,0.003125,254.0,1346.33764184,-700.0,1.00000000568,-8.94797957797e-09,-2.36758758078e-09,0.025
0.3125,0.003125,254.0,1346.33764184,-699.6875,1.00000000756,-6.14842557654e-09,-3.26797196184e-09,0.025
0.3125,0.003125,254.0,1346.33764184,-699.375,1.00000000696,-3.24649814246e-09,-3.33279008682e-09,0.025
0.3125,0.003125,254.0,1346.33764184,-699.0625,1.00000000674,-3.10279520047e-09,-3.36423321046e-09,0.025
0.3125,0.003125,254.0,1346.33764184,-698.75,1.00000000682,-3.38264981718e-09,-3.46062237985e-09,0.025
0.3125,0.003125,254.0,1346.33764184,-698.4375,1.00000000693,-3.62598390761e-09,-3.58051312612e-09,0.025
0.3125,0.003125,254.0,1346.33764184,-698.125,1.00000000698,-3.70549390803e-09,-3.6903575354e-09,0.025
0.3125,0.003125,254.0,1346.33764184,-697.8125,1.00000000703,-3.78269475228e-09,-3.79590977593e-09,0.025
0.3125,0.003125,254.0,1346.33764184,-697.5,1.00000000709,-3.89690198157e-09,-3.90463170952e-09,0.025
0.3125,0.003125,254.0,1346.33764184,-697.1875,1.00000000716,-4.0141038012e-09,-4.01556235443e-09,0.025
0.3125,0.003125,254.0,1346.33764184,-696.875,1.00000000722,-4.12458538576e-09,-4.12707034331e-09,0.025
0.3125,0.003125,254.0,1346.33764184,-696.5625,1.00000000729,-4.23534588794e-09,-4.23932460972e-09,0.025
0.3125,0.003125,254.0,1346.33764184,-696.25,1.00000000736,-4.34878562864e-09,-4.35271313421e-09,0.025
0.3125,0.003125,254.0,1346.33764184,-695.9375,1.00000000743,-4.46353042292e-09,-4.46724719251e-09,0.025
0.3125,0.003125,254.0,1346.33764184,-695.625,1.0000000075,-4.57904444616e-09,-4.58287671736e-09,0.025
0.3125,0.003125,254.0,1346.33764184,-695.3125,1.00000000757,-4.69563517747e-09,-4.69963035569e-09,0.025
0.3125,0.003125,254.0,1346.33764184,-695.0,1.00000000765,-4.81346078125e-09,-4.81755316768e-09,0.025
0.3125,0.003125,254.0,1346.33764184,-694.6875,1.00000000773,-4.93249633528e-09,-4.93667462447e-09,0.025
0.3125,0.003125,254.0,1346.33764184,-694.375,1.00000000781,-5.05274079757e-09,-5.05702050989e-09,0.025
0.3125,0.003125,254.0,1346.33764184,-694.0625,1.00000000789,-5.17423546324e-09,-5.17862031992e-09,0.025
0.3125,0.003125,254.0,1346.33764184,-693.75,1.00000000797,-5.2970209753e-09,-5.30150464412e-09,0.025
0.3125,0.003125,254.0,1346.33764184,-693.4375,1.00000000806,-5.42111840859e-09,-5.42570258744e-09,0.025
0.3125,0.003125,254.0,1346.33764184,-693.125,1.00000000814,-5.54655568061e-09,-5.55124363833e-09,0.025
0.3125,0.003125,254.0,1346.33764184,-692.8125,1.00000000823,-5.67336500598e-09,-5.67815816928e-09,0.025
0.3125,0.003125,254.0,1346.33764184,-692.5,1.00000000832,-5.80157422659e-09,-5.80647705418e-09,0.025
0.3125,0.003125,254.0,1346.33764184,-692.1875,1.00000000841,-5.93122190122e-09,-5.93623228606e-09,0.025
