dx,dt,time,Eval,cell midpoint,height(m),G,u(m/s),diffuse
0.3125,0.003125,214.0,1346.61586363,-700.0,1.00000000083,-1.14580193143e-09,-2.58187113784e-10,0.025
0.3125,0.003125,214.0,1346.61586363,-699.6875,1.00000000108,-7.68209197183e-10,-3.79680289371e-10,0.025
0.3125,0.003125,214.0,1346.61586363,-699.375,1.000000001,-3.76860087499e-10,-3.88467695101e-10,0.025
0.3125,0.003125,214.0,1346.61586363,-699.0625,1.00000000097,-3.57485568657e-10,-3.92745154191e-10,0.025
0.3125,0.003125,214.0,1346.61586363,-698.75,1.00000000098,-3.95263908727e-10,-4.05781133476e-10,0.025
0.3125,0.003125,214.0,1346.61586363,-698.4375,1.000000001,-4.28126830741e-10,-4.21986860761e-10,0.025
0.3125,0.003125,214.0,1346.61586363,-698.125,1.000000001,-4.388714832e-10,-4.36835920318e-10,0.025
0.3125,0.003125,214.0,1346.61586363,-697.8125,1.00000000101,-4.49312074693e-10,-4.51107714104e-10,0.025
0.3125,0.003125,214.0,1346.61586363,-697.5,1.00000000102,-4.64755521962e-10,-4.65810729023e-10,0.025
0.3125,0.003125,214.0,1346.61586363,-697.1875,1.00000000103,-4.80607927801e-10,-4.80815309182e-10,0.025
0.3125,0.003125,214.0,1346.61586363,-696.875,1.00000000104,-4.95557402314e-10,-4.95900867588e-10,0.025
0.3125,0.003125,214.0,1346.61586363,-696.5625,1.00000000104,-5.10548388543e-10,-5.11089479331e-10,0.025
0.3125,0.003125,214.0,1346.61586363,-696.25,1.00000000105,-5.25902818925e-10,-5.26432362625e-10,0.025
0.3125,0.003125,214.0,1346.61586363,-695.9375,1.00000000106,-5.41432220933e-10,-5.41929720143e-10,0.025
0.3125,0.003125,214.0,1346.61586363,-695.625,1.00000000107,-5.57062075357e-10,-5.57573766227e-10,0.025
0.3125,0.003125,214.0,1346.61586363,-695.3125,1.00000000108,-5.72833643945e-10,-5.73367955326e-10,0.025
0.3125,0.003125,214.0,1346.61586363,-695.0,1.00000000109,-5.88768920708e-10,-5.89318542784e-10,0.025
0.3125,0.003125,214.0,1346.61586363,-694.6875,1.0000000011,-6.04866160553e-10,-6.05430123614e-10,0.025
0.3125,0.003125,214.0,1346.61586363,-694.375,1.00000000111,-6.2112766693e-10,-6.21706945929e-10,0.025
0.3125,0.003125,214.0,1346.61586363,-694.0625,1.00000000113,-6.37559456439e-10,-6.38153470701e-10,0.025
0.3125,0.003125,214.0,1346.61586363,-693.75,1.00000000114,-6.5416353634e-10,-6.54774058217e-10,0.025
