dx,dt,time,Eval,cell midpoint,height(m),G,u(m/s),diffuse
0.3125,0.003125,70.5,996.731330228,-700.0,1.00000000007,7.11989627058e-11,7.08739421152e-11,0.025
0.3125,0.003125,70.5,996.731330228,-699.6875,1.00000000007,7.10446975761e-11,7.09171404968e-11,0.025
0.3125,0.003125,70.5,996.731330228,-699.375,1.00000000007,7.09074926297e-11,7.09229967176e-11,0.025
0.3125,0.003125,70.5,996.731330228,-699.0625,1.00000000007,7.09190095669e-11,7.09302918109e-11,0.025
0.3125,0.003125,70.5,996.731330228,-698.75,1.00000000007,7.09388674016e-11,7.09405667023e-11,0.025
0.3125,0.003125,70.5,996.731330228,-698.4375,1.00000000007,7.09529930006e-11,7.09514557399e-11,0.025
0.3125,0.003125,70.5,996.731330228,-698.125,1.00000000007,7.09627127336e-11,7.09619889026e-11,0.025
0.3125,0.003125,70.5,996.731330228,-697.8125,1.00000000007,7.09715163937e-11,7.0972330087e-11,0.025
0.3125,0.003125,70.5,996.731330228,-697.5,1.00000000007,7.09815862478e-11,7.09828841507e-11,0.025
0.3125,0.003125,70.5,996.731330228,-697.1875,1.00000000007,7.0995132773e-11,7.09937498435e-11,0.025
0.3125,0.003125,70.5,996.731330228,-696.875,1.00000000007,7.10086141497e-11,7.10042025086e-11,0.025
0.3125,0.003125,70.5,996.731330228,-696.5625,1.00000000007,7.10183269207e-11,7.1013423001e-11,0.025
0.3125,0.003125,70.5,996.731330228,-696.25,1.00000000007,7.10212675316e-11,7.10213157593e-11,0.025
0.3125,0.003125,70.5,996.731330228,-695.9375,1.00000000007,7.10291348883e-11,7.10290927406e-11,0.025
0.3125,0.003125,70.5,996.731330228,-695.625,1.00000000007,7.10577263233e-11,7.10364070085e-11,0.025
0.3125,0.003125,70.5,996.731330228,-695.3125,1.00000000007,7.10784836391e-11,7.10375072231e-11,0.025
0.3125,0.003125,70.5,996.731330228,-695.0,1.00000000007,7.10686608486e-11,7.10270241041e-11,0.025
0.3125,0.003125,70.5,996.731330228,-694.6875,1.00000000007,7.10347029815e-11,7.10046460643e-11,0.025
0.3125,0.003125,70.5,996.731330228,-694.375,1.00000000007,7.09808267651e-11,7.0973701627e-11,0.025
0.3125,0.003125,70.5,996.731330228,-694.0625,1.00000000007,7.09377524403e-11,7.09403913779e-11,0.025
0.3125,0.003125,70.5,996.731330228,-693.75,1.00000000007,7.09075455388e-11,7.09075754583e-11,0.025
0.3125,0.003125,70.5,996.731330228,-693.4375,1.00000000007,7.08766388191e-11,7.08747684312e-11,0.025
0.3125,0.003125,70.5,996.731330228,-693.125,1.00000000007,7.08417960965e-11,7.08414863652e-11,0.025
0.3125,0.003125,70.5,996.731330228,-692.8125,1.00000000007,7.08066678e-11,7.08081204263e-11,0.025
0.3125,0.003125,70.5,996.731330228,-692.5,1.00000000007,7.07735376736e-11,7.07751441894e-11,0.025
0.3125,0.003125,70.5,996.731330228,-692.1875,1.00000000007,7.07426249864e-11,7.0742600745e-11,0.025
0.3125,0.003125,70.5,996.731330228,-691.875,1.00000000007,7.07102977825e-11,7.07100787685e-11,0.025
0.3125,0.003125,70.5,996.731330228,-691.5625,1.00000000007,7.06770719534e-11,7.06775097578e-11,0.025
0.3125,0.003125,70.5,996.731330228,-691.25,1.00000000007,7.06458882176e-11,7.06450307519e-11,0.025
0.3125,0.003125,70.5,996.731330228,-690.9375,1.00000000007,7.06135192802e-11,7.06123196748e-11,0.025
0.3125,0.003125,70.5,996.731330228,-690.625,1.00000000007,7.05795524389e-11,7.05792841065e-11,0.025
0.3125,0.003125,70.5,996.731330228,-690.3125,1.00000000007,7.05461199541e-11,7.05461550768e-11,0.025
0.3125,0.003125,70.5,996.731330228,-690.0,1.00000000007,7.05154077702e-11,7.05129854171e-11,0.025
0.3125,0.003125,70.5,996.731330228,-689.6875,1.00000000007,7.04794205929e-11,7.04792169051e-11,0.025
0.3125,0.003125,70.5,996.731330228,-689.375,1.00000000007,7.0432821264e-11,7.04456211565e-11,0.025
0.3125,0.003125,70.5,996.731330228,-689.0625,1.00000000007,7.0390702402e-11,7.0415759021e-11,0.025
0.3125,0.003125,70.5,996.731330228,-688.75,1.00000000007,7.03669590958e-11,7.03929950654e-11,0.025
0.3125,0.003125,70.5,996.731330228,-688.4375,1.00000000007,7.03534490159e-11,7.03777823229e-11,0.025
0.3125,0.003125,70.5,996.731330228,-688.125,1.00000000007,7.03484466675e-11,7.03696556603e-11,0.025
0.3125,0.003125,70.5,996.731330228,-687.8125,1.00000000007,7.03541220511e-11,7.03676361042e-11,0.025
0.3125,0.003125,70.5,996.731330228,-687.5,1.00000000007,7.03692123032e-11,7.03694670745e-11,0.025
0.3125,0.003125,70.5,996.731330228,-687.1875,1.00000000007,7.03744195273e-11,7.03715879486e-11,0.025
0.3125,0.003125,70.5,996.731330228,-686.875,1.00000000007,7.03726421071e-11,7.03730212526e-11,0.025
0.3125,0.003125,70.5,996.731330228,-686.5625,1.00000000007,7.03744979303e-11,7.03744934209e-11,0.025
0.3125,0.003125,70.5,996.731330228,-686.25,1.00000000007,7.03809736381e-11,7.03758643092e-11,0.025
0.3125,0.003125,70.5,996.731330228,-685.9375,1.00000000007,7.03835380612e-11,7.03757942497e-11,0.025
0.3125,0.003125,70.5,996.731330228,-685.625,1.00000000007,7.03770543903e-11,7.0373614668e-11,0.025
0.3125,0.003125,70.5,996.731330228,-685.3125,1.00000000007,7.03630561593e-11,7.0370567044e-11,0.025
0.3125,0.003125,70.5,996.731330228,-685.0,1.00000000007,7.03580860076e-11,7.03695691051e-11,0.025
0.3125,0.003125,70.5,996.731330228,-684.6875,1.00000000007,7.03652039488e-11,7.03717293288e-11,0.025
0.3125,0.003125,70.5,996.731330228,-684.375,1.00000000007,7.03793787452e-11,7.03756838626e-11,0.025
0.3125,0.003125,70.5,996.731330228,-684.0625,1.00000000007,7.0386796701e-11,7.03786597674e-11,0.025
0.3125,0.003125,70.5,996.731330228,-683.75,1.00000000007,7.03972943308e-11,7.03791303604e-11,0.025
0.3125,0.003125,70.5,996.731330228,-683.4375,1.00000000007,7.041017958e-11,7.03741116078e-11,0.025
0.3125,0.003125,70.5,996.731330228,-683.125,1.00000000007,7.04105300798e-11,7.03586050193e-11,0.025
0.3125,0.003125,70.5,996.731330228,-682.8125,1.00000000007,7.03662818491e-11,7.0328559522e-11,0.025
0.3125,0.003125,70.5,996.731330228,-682.5,1.00000000007,7.02864221045e-11,7.02880061602e-11,0.025
0.3125,0.003125,70.5,996.731330228,-682.1875,1.00000000007,7.02261448593e-11,7.02474991428e-11,0.025
0.3125,0.003125,70.5,996.731330228,-681.875,1.00000000007,7.02016455611e-11,7.02125798471e-11,0.025
0.3125,0.003125,70.5,996.731330228,-681.5625,1.00000000007,7.01833678679e-11,7.01807686424e-11,0.025
0.3125,0.003125,70.5,996.731330228,-681.25,1.00000000007,7.01529482592e-11,7.01484421223e-11,0.025
0.3125,0.003125,70.5,996.731330228,-680.9375,1.00000000007,7.01155992937e-11,7.01149309811e-11,0.025
0.3125,0.003125,70.5,996.731330228,-680.625,1.00000000007,7.00798036305e-11,7.00811923282e-11,0.025
0.3125,0.003125,70.5,996.731330228,-680.3125,1.00000000007,7.00469773128e-11,7.00478026533e-11,0.025
0.3125,0.003125,70.5,996.731330228,-680.0,1.00000000007,7.00147422505e-11,7.00146440229e-11,0.025
0.3125,0.003125,70.5,996.731330228,-679.6875,1.00000000007,6.9981883798e-11,6.99814694332e-11,0.025
0.3125,0.003125,70.5,996.731330228,-679.375,1.00000000007,6.99483842458e-11,6.99481856822e-11,0.025
0.3125,0.003125,70.5,996.731330228,-679.0625,1.00000000007,6.99147239426e-11,6.99148463662e-11,0.025
0.3125,0.003125,70.5,996.731330228,-678.75,1.00000000007,6.98814017871e-11,6.98815363583e-11,0.025
0.3125,0.003125,70.5,996.731330228,-678.4375,1.00000000007,6.9848285632e-11,6.9848261818e-11,0.025
0.3125,0.003125,70.5,996.731330228,-678.125,1.00000000007,6.98151214675e-11,6.98149813952e-11,0.025
0.3125,0.003125,70.5,996.731330228,-677.8125,1.00000000007,6.97815749314e-11,6.97816668534e-11,0.025
0.3125,0.003125,70.5,996.731330228,-677.5,1.00000000007,6.97483736902e-11,6.9748372952e-11,0.025
0.3125,0.003125,70.5,996.731330228,-677.1875,1.00000000007,6.97151570215e-11,6.97150789542e-11,0.025
0.3125,0.003125,70.5,996.731330228,-676.875,1.00000000007,6.96817590242e-11,6.96817655457e-11,0.025
0.3125,0.003125,70.5,996.731330228,-676.5625,1.00000000007,6.96483150144e-11,6.96484549201e-11,0.025
0.3125,0.003125,70.5,996.731330228,-676.25,1.00000000007,6.96151752905e-11,6.96151797235e-11,0.025
0.3125,0.003125,70.5,996.731330228,-675.9375,1.00000000007,6.95820351349e-11,6.9581905875e-11,0.025
0.3125,0.003125,70.5,996.731330228,-675.625,1.00000000007,6.95485780955e-11,6.95485998686e-11,0.025
0.3125,0.003125,70.5,996.731330228,-675.3125,1.00000000007,6.9515313888e-11,6.95152967162e-11,0.025
0.3125,0.003125,70.5,996.731330228,-675.0,1.00000000007,6.94820095276e-11,6.94819891134e-11,0.025
0.3125,0.003125,70.5,996.731330228,-674.6875,1.00000000007,6.94486326171e-11,6.94486767023e-11,0.025
0.3125,0.003125,70.5,996.731330228,-674.375,1.00000000007,6.94154790852e-11,6.94153731775e-11,0.025
0.3125,0.003125,70.5,996.731330228,-674.0625,1.00000000007,6.93820315832e-11,6.93820438655e-11,0.025
0.3125,0.003125,70.5,996.731330228,-673.75,1.00000000007,6.93486512189e-11,6.93487169587e-11,0.025
0.3125,0.003125,70.5,996.731330228,-673.4375,1.00000000007,6.93153588708e-11,6.93154063156e-11,0.025
0.3125,0.003125,70.5,996.731330228,-673.125,1.00000000007,6.92829432056e-11,6.92820898249e-11,0.025
0.3125,0.003125,70.5,996.731330228,-672.8125,1.00000000007,6.92510871701e-11,6.9248508389e-11,0.025
0.3125,0.003125,70.5,996.731330228,-672.5,1.00000000007,6.92162185676e-11,6.9214223717e-11,0.025
0.3125,0.003125,70.5,996.731330228,-672.1875,1.00000000007,6.91775179147e-11,6.91794246946e-11,0.025
0.3125,0.003125,70.5,996.731330228,-671.875,1.00000000007,6.91408937336e-11,6.91451411311e-11,0.025
0.3125,0.003125,70.5,996.731330228,-671.5625,1.00000000007,6.91145534637e-11,6.91118848042e-11,0.025
0.3125,0.003125,70.5,996.731330228,-671.25,1.00000000007,6.91006256569e-11,6.9077562055e-11,0.025
