dx,dt,time,Eval,cell midpoint,height(m),G,u(m/s),diffuse
0.3125,0.003125,130.5,996.731291245,-700.0,1.00000000008,5.34604929386e-11,6.60769559982e-11,0.025
0.3125,0.003125,130.5,996.731291245,-699.6875,1.00000000009,5.88425003912e-11,6.43471014602e-11,0.025
0.3125,0.003125,130.5,996.731291245,-699.375,1.00000000008,6.43872623634e-11,6.42145521909e-11,0.025
0.3125,0.003125,130.5,996.731291245,-699.0625,1.00000000008,6.46345193393e-11,6.41440166247e-11,0.025
0.3125,0.003125,130.5,996.731291245,-698.75,1.00000000008,6.40975618702e-11,6.39515518135e-11,0.025
0.3125,0.003125,130.5,996.731291245,-698.4375,1.00000000008,6.36562293675e-11,6.37144874571e-11,0.025
0.3125,0.003125,130.5,996.731291245,-698.125,1.00000000008,6.35185166252e-11,6.34882752993e-11,0.025
0.3125,0.003125,130.5,996.731291245,-697.8125,1.00000000008,6.33308689733e-11,6.32537798517e-11,0.025
0.3125,0.003125,130.5,996.731291245,-697.5,1.00000000008,6.3025396058e-11,6.29987832907e-11,0.025
0.3125,0.003125,130.5,996.731291245,-697.1875,1.00000000008,6.27128788856e-11,6.27360708559e-11,0.025
0.3125,0.003125,130.5,996.731291245,-696.875,1.00000000008,6.24412514585e-11,6.24793977924e-11,0.025
0.3125,0.003125,130.5,996.731291245,-696.5625,1.00000000008,6.21994523857e-11,6.22334575122e-11,0.025
0.3125,0.003125,130.5,996.731291245,-696.25,1.00000000008,6.19581567681e-11,6.19976286036e-11,0.025
0.3125,0.003125,130.5,996.731291245,-695.9375,1.00000000009,6.17403512648e-11,6.1773076822e-11,0.025
0.3125,0.003125,130.5,996.731291245,-695.625,1.00000000009,6.15593867161e-11,6.15575252579e-11,0.025
0.3125,0.003125,130.5,996.731291245,-695.3125,1.00000000009,6.13671003366e-11,6.13416488053e-11,0.025
0.3125,0.003125,130.5,996.731291245,-695.0,1.00000000009,6.11482873444e-11,6.11187678673e-11,0.025
0.3125,0.003125,130.5,996.731291245,-694.6875,1.00000000009,6.09036370262e-11,6.08876270437e-11,0.025
0.3125,0.003125,130.5,996.731291245,-694.375,1.00000000009,6.06616180136e-11,6.06516316995e-11,0.025
0.3125,0.003125,130.5,996.731291245,-694.0625,1.00000000009,6.04404184814e-11,6.04122180301e-11,0.025
0.3125,0.003125,130.5,996.731291245,-693.75,1.00000000009,6.01936770504e-11,6.0164910445e-11,0.025
0.3125,0.003125,130.5,996.731291245,-693.4375,1.00000000009,5.99165736796e-11,5.99096485582e-11,0.025
0.3125,0.003125,130.5,996.731291245,-693.125,1.00000000009,5.96526162668e-11,5.96520529414e-11,0.025
0.3125,0.003125,130.5,996.731291245,-692.8125,1.00000000009,5.93973862171e-11,5.93940855182e-11,0.025
0.3125,0.003125,130.5,996.731291245,-692.5,1.00000000009,5.9136883379e-11,5.91352269596e-11,0.025
0.3125,0.003125,130.5,996.731291245,-692.1875,1.00000000009,5.88749788304e-11,5.88758683125e-11,0.025
0.3125,0.003125,130.5,996.731291245,-691.875,1.00000000009,5.86374177025e-11,5.86162228928e-11,0.025
0.3125,0.003125,130.5,996.731291245,-691.5625,1.00000000009,5.84163728075e-11,5.83499356428e-11,0.025
0.3125,0.003125,130.5,996.731291245,-691.25,1.00000000009,5.81169001159e-11,5.80654625257e-11,0.025
0.3125,0.003125,130.5,996.731291245,-690.9375,1.00000000009,5.77720325327e-11,5.7766597239e-11,0.025
0.3125,0.003125,130.5,996.731291245,-690.625,1.00000000009,5.74693691758e-11,5.7465262704e-11,0.025
0.3125,0.003125,130.5,996.731291245,-690.3125,1.00000000009,5.71578220994e-11,5.71628593002e-11,0.025
0.3125,0.003125,130.5,996.731291245,-690.0,1.00000000009,5.68216473621e-11,5.68623977775e-11,0.025
0.3125,0.003125,130.5,996.731291245,-689.6875,1.00000000009,5.6561429836e-11,5.65724825324e-11,0.025
0.3125,0.003125,130.5,996.731291245,-689.375,1.00000000009,5.63407688315e-11,5.62850100964e-11,0.025
0.3125,0.003125,130.5,996.731291245,-689.0625,1.00000000009,5.60506884417e-11,5.59823335561e-11,0.025
0.3125,0.003125,130.5,996.731291245,-688.75,1.00000000009,5.57100835522e-11,5.56603835337e-11,0.025
0.3125,0.003125,130.5,996.731291245,-688.4375,1.00000000009,5.53465870127e-11,5.53241189916e-11,0.025
0.3125,0.003125,130.5,996.731291245,-688.125,1.00000000009,5.49683105136e-11,5.49814512658e-11,0.025
0.3125,0.003125,130.5,996.731291245,-687.8125,1.00000000009,5.45998641219e-11,5.4642442609e-11,0.025
0.3125,0.003125,130.5,996.731291245,-687.5,1.00000000009,5.42895695007e-11,5.43148661262e-11,0.025
0.3125,0.003125,130.5,996.731291245,-687.1875,1.00000000009,5.40196531435e-11,5.3993991e-11,0.025
0.3125,0.003125,130.5,996.731291245,-686.875,1.00000000009,5.36985629063e-11,5.3666569226e-11,0.025
0.3125,0.003125,130.5,996.731291245,-686.5625,1.00000000009,5.33108461038e-11,5.33310114815e-11,0.025
0.3125,0.003125,130.5,996.731291245,-686.25,1.00000000009,5.29663578701e-11,5.30005745624e-11,0.025
0.3125,0.003125,130.5,996.731291245,-685.9375,1.00000000009,5.26809010814e-11,5.2679071247e-11,0.025
0.3125,0.003125,130.5,996.731291245,-685.625,1.00000000009,5.23844092618e-11,5.23572244818e-11,0.025
0.3125,0.003125,130.5,996.731291245,-685.3125,1.00000000009,5.20512753407e-11,5.20280688089e-11,0.025
0.3125,0.003125,130.5,996.731291245,-685.0,1.00000000009,5.16936478644e-11,5.16925033545e-11,0.025
0.3125,0.003125,130.5,996.731291245,-684.6875,1.00000000009,5.13588589632e-11,5.13560953139e-11,0.025
0.3125,0.003125,130.5,996.731291245,-684.375,1.00000000009,5.10475131537e-11,5.10183244971e-11,0.025
0.3125,0.003125,130.5,996.731291245,-684.0625,1.00000000009,5.07256076507e-11,5.06720333377e-11,0.025
0.3125,0.003125,130.5,996.731291245,-683.75,1.00000000009,5.03716541723e-11,5.0310436514e-11,0.025
0.3125,0.003125,130.5,996.731291245,-683.4375,1.00000000009,4.99767362398e-11,4.99314279092e-11,0.025
0.3125,0.003125,130.5,996.731291245,-683.125,1.00000000009,4.95680042803e-11,4.9539178346e-11,0.025
0.3125,0.003125,130.5,996.731291245,-682.8125,1.0000000001,4.91617528675e-11,4.91382542297e-11,0.025
0.3125,0.003125,130.5,996.731291245,-682.5,1.0000000001,4.87470496352e-11,4.8730468487e-11,0.025
0.3125,0.003125,130.5,996.731291245,-682.1875,1.0000000001,4.83235639529e-11,4.83179069103e-11,0.025
0.3125,0.003125,130.5,996.731291245,-681.875,1.0000000001,4.79004703643e-11,4.79036383672e-11,0.025
0.3125,0.003125,130.5,996.731291245,-681.5625,1.0000000001,4.74852037942e-11,4.74901361514e-11,0.025
0.3125,0.003125,130.5,996.731291245,-681.25,1.0000000001,4.70779985535e-11,4.70779319591e-11,0.025
0.3125,0.003125,130.5,996.731291245,-680.9375,1.0000000001,4.66669713469e-11,4.66657934344e-11,0.025
0.3125,0.003125,130.5,996.731291245,-680.625,1.0000000001,4.62455016524e-11,4.62535103367e-11,0.025
0.3125,0.003125,130.5,996.731291245,-680.3125,1.0000000001,4.58395484195e-11,4.58432786316e-11,0.025
0.3125,0.003125,130.5,996.731291245,-680.0,1.0000000001,4.54519565715e-11,4.54337554489e-11,0.025
0.3125,0.003125,130.5,996.731291245,-679.6875,1.0000000001,4.50543545365e-11,4.50189861448e-11,0.025
0.3125,0.003125,130.5,996.731291245,-679.375,1.0000000001,4.46363139433e-11,4.45940509249e-11,0.025
