dx,dt,time,Eval,cell midpoint,height(m),G,u(m/s),diffuse
0.3125,0.003125,126.5,996.731305048,-700.0,1.00000000008,5.69555025907e-11,6.69931351503e-11,0.025
0.3125,0.003125,126.5,996.731305048,-699.6875,1.00000000008,6.11944661584e-11,6.5574022791e-11,0.025
0.3125,0.003125,126.5,996.731305048,-699.375,1.00000000008,6.55320889581e-11,6.54261198961e-11,0.025
0.3125,0.003125,126.5,996.731305048,-699.0625,1.00000000008,6.57267766347e-11,6.53355607622e-11,0.025
0.3125,0.003125,126.5,996.731305048,-698.75,1.00000000008,6.52257204939e-11,6.51491522823e-11,0.025
0.3125,0.003125,126.5,996.731305048,-698.4375,1.00000000008,6.48139867759e-11,6.49388774797e-11,0.025
0.3125,0.003125,126.5,996.731305048,-698.125,1.00000000008,6.46979085643e-11,6.47595086067e-11,0.025
0.3125,0.003125,126.5,996.731305048,-697.8125,1.00000000008,6.46125647645e-11,6.45976201714e-11,0.025
0.3125,0.003125,126.5,996.731305048,-697.5,1.00000000008,6.44456289631e-11,6.44329892665e-11,0.025
0.3125,0.003125,126.5,996.731305048,-697.1875,1.00000000008,6.42623602236e-11,6.4265022917e-11,0.025
0.3125,0.003125,126.5,996.731305048,-696.875,1.00000000008,6.40947408872e-11,6.40975392265e-11,0.025
0.3125,0.003125,126.5,996.731305048,-696.5625,1.00000000008,6.39304993889e-11,6.39307871563e-11,0.025
0.3125,0.003125,126.5,996.731305048,-696.25,1.00000000008,6.37719674901e-11,6.37639571823e-11,0.025
0.3125,0.003125,126.5,996.731305048,-695.9375,1.00000000008,6.36334937594e-11,6.35942932322e-11,0.025
0.3125,0.003125,126.5,996.731305048,-695.625,1.00000000008,6.34836318312e-11,6.34131927421e-11,0.025
0.3125,0.003125,126.5,996.731305048,-695.3125,1.00000000008,6.32605356448e-11,6.3212629003e-11,0.025
0.3125,0.003125,126.5,996.731305048,-695.0,1.00000000008,6.29959515497e-11,6.29986537213e-11,0.025
0.3125,0.003125,126.5,996.731305048,-694.6875,1.00000000008,6.27630685161e-11,6.27848018618e-11,0.025
0.3125,0.003125,126.5,996.731305048,-694.375,1.00000000008,6.25679749069e-11,6.25765896155e-11,0.025
0.3125,0.003125,126.5,996.731305048,-694.0625,1.00000000008,6.23780725695e-11,6.23708022201e-11,0.025
0.3125,0.003125,126.5,996.731305048,-693.75,1.00000000008,6.2178633478e-11,6.21630370204e-11,0.025
0.3125,0.003125,126.5,996.731305048,-693.4375,1.00000000008,6.19755327862e-11,6.19507175145e-11,0.025
0.3125,0.003125,126.5,996.731305048,-693.125,1.00000000008,6.17505874772e-11,6.17314468042e-11,0.025
