dx,dt,time,Eval,cell midpoint,height(m),G,u(m/s),diffuse
0.3125,0.003125,118.5,996.731318545,-700.0,1.00000000008,6.13698638746e-11,6.82135264596e-11,0.025
0.3125,0.003125,118.5,996.731318545,-699.6875,1.00000000008,6.42824306568e-11,6.72710453323e-11,0.025
0.3125,0.003125,118.5,996.731318545,-699.375,1.00000000008,6.72964038251e-11,6.71955419696e-11,0.025
0.3125,0.003125,118.5,996.731318545,-699.0625,1.00000000008,6.74159228496e-11,6.71519289629e-11,0.025
0.3125,0.003125,118.5,996.731318545,-698.75,1.00000000008,6.71327920933e-11,6.70423956199e-11,0.025
0.3125,0.003125,118.5,996.731318545,-698.4375,1.00000000008,6.68608451532e-11,6.69061907006e-11,0.025
0.3125,0.003125,118.5,996.731318545,-698.125,1.00000000008,6.67400625873e-11,6.67803041328e-11,0.025
0.3125,0.003125,118.5,996.731318545,-697.8125,1.00000000008,6.66240550676e-11,6.66661281033e-11,0.025
0.3125,0.003125,118.5,996.731318545,-697.5,1.00000000008,6.65270261936e-11,6.65641070578e-11,0.025
0.3125,0.003125,118.5,996.731318545,-697.1875,1.00000000008,6.64558247463e-11,6.64726322135e-11,0.025
0.3125,0.003125,118.5,996.731318545,-696.875,1.00000000008,6.63791834914e-11,6.63862867734e-11,0.025
0.3125,0.003125,118.5,996.731318545,-696.5625,1.00000000008,6.63007609917e-11,6.6302118018e-11,0.025
0.3125,0.003125,118.5,996.731318545,-696.25,1.00000000008,6.62239678907e-11,6.62183209518e-11,0.025
0.3125,0.003125,118.5,996.731318545,-695.9375,1.00000000008,6.61492614307e-11,6.61327800359e-11,0.025
0.3125,0.003125,118.5,996.731318545,-695.625,1.00000000008,6.60742709773e-11,6.60423060363e-11,0.025
0.3125,0.003125,118.5,996.731318545,-695.3125,1.00000000008,6.59916332614e-11,6.59424550995e-11,0.025
0.3125,0.003125,118.5,996.731318545,-695.0,1.00000000008,6.58749427772e-11,6.58286368546e-11,0.025
0.3125,0.003125,118.5,996.731318545,-694.6875,1.00000000008,6.57320958241e-11,6.57015451888e-11,0.025
0.3125,0.003125,118.5,996.731318545,-694.375,1.00000000008,6.55868723923e-11,6.55653871803e-11,0.025
0.3125,0.003125,118.5,996.731318545,-694.0625,1.00000000008,6.54328024953e-11,6.54229783539e-11,0.025
0.3125,0.003125,118.5,996.731318545,-693.75,1.00000000008,6.527694039e-11,6.52776583494e-11,0.025
0.3125,0.003125,118.5,996.731318545,-693.4375,1.00000000008,6.51291275558e-11,6.51323706491e-11,0.025
0.3125,0.003125,118.5,996.731318545,-693.125,1.00000000008,6.49868595146e-11,6.49879222914e-11,0.025
0.3125,0.003125,118.5,996.731318545,-692.8125,1.00000000008,6.48444002375e-11,6.48437909082e-11,0.025
0.3125,0.003125,118.5,996.731318545,-692.5,1.00000000008,6.46999247415e-11,6.4699521483e-11,0.025
0.3125,0.003125,118.5,996.731318545,-692.1875,1.00000000008,6.45548356159e-11,6.45551446498e-11,0.025
0.3125,0.003125,118.5,996.731318545,-691.875,1.00000000008,6.44115230708e-11,6.44108198339e-11,0.025
0.3125,0.003125,118.5,996.731318545,-691.5625,1.00000000008,6.4270093194e-11,6.42662442022e-11,0.025
0.3125,0.003125,118.5,996.731318545,-691.25,1.00000000008,6.41257729905e-11,6.41205774327e-11,0.025
0.3125,0.003125,118.5,996.731318545,-690.9375,1.00000000008,6.39779512437e-11,6.39734171426e-11,0.025
0.3125,0.003125,118.5,996.731318545,-690.625,1.00000000008,6.38386658245e-11,6.38247043169e-11,0.025
0.3125,0.003125,118.5,996.731318545,-690.3125,1.00000000008,6.370580266e-11,6.36716896945e-11,0.025
0.3125,0.003125,118.5,996.731318545,-690.0,1.00000000008,6.35447017901e-11,6.35090858601e-11,0.025
0.3125,0.003125,118.5,996.731318545,-689.6875,1.00000000008,6.33547630391e-11,6.33364632319e-11,0.025
0.3125,0.003125,118.5,996.731318545,-689.375,1.00000000008,6.31649659649e-11,6.31583789394e-11,0.025
0.3125,0.003125,118.5,996.731318545,-689.0625,1.00000000008,6.29810143228e-11,6.29781853807e-11,0.025
0.3125,0.003125,118.5,996.731318545,-688.75,1.00000000008,6.2799746776e-11,6.27970812552e-11,0.025
0.3125,0.003125,118.5,996.731318545,-688.4375,1.00000000008,6.26140152692e-11,6.26152839406e-11,0.025
0.3125,0.003125,118.5,996.731318545,-688.125,1.00000000008,6.24190878159e-11,6.24340634999e-11,0.025
0.3125,0.003125,118.5,996.731318545,-687.8125,1.00000000008,6.22312833068e-11,6.22571522912e-11,0.025
0.3125,0.003125,118.5,996.731318545,-687.5,1.00000000008,6.20725702415e-11,6.208734455e-11,0.025
0.3125,0.003125,118.5,996.731318545,-687.1875,1.00000000008,6.19238709022e-11,6.19217304551e-11,0.025
0.3125,0.003125,118.5,996.731318545,-686.875,1.00000000008,6.1760758956e-11,6.17557829958e-11,0.025
0.3125,0.003125,118.5,996.731318545,-686.5625,1.00000000008,6.15912548545e-11,6.15884997789e-11,0.025
0.3125,0.003125,118.5,996.731318545,-686.25,1.00000000008,6.14242684072e-11,6.14203429132e-11,0.025
0.3125,0.003125,118.5,996.731318545,-685.9375,1.00000000008,6.12585573133e-11,6.12509765164e-11,0.025
0.3125,0.003125,118.5,996.731318545,-685.625,1.00000000008,6.1091019625e-11,6.10793508796e-11,0.025
0.3125,0.003125,118.5,996.731318545,-685.3125,1.00000000008,6.09357808177e-11,6.09039566364e-11,0.025
0.3125,0.003125,118.5,996.731318545,-685.0,1.00000000008,6.07810366842e-11,6.07190840598e-11,0.025
0.3125,0.003125,118.5,996.731318545,-684.6875,1.00000000008,6.05577888604e-11,6.05171652903e-11,0.025
0.3125,0.003125,118.5,996.731318545,-684.375,1.00000000008,6.02984273705e-11,6.03038803314e-11,0.025
0.3125,0.003125,118.5,996.731318545,-684.0625,1.00000000008,6.00812961046e-11,6.00913321337e-11,0.025
0.3125,0.003125,118.5,996.731318545,-683.75,1.00000000008,5.98851055878e-11,5.98812942001e-11,0.025
0.3125,0.003125,118.5,996.731318545,-683.4375,1.00000000008,5.96758501978e-11,5.96703802703e-11,0.025
0.3125,0.003125,118.5,996.731318545,-683.125,1.00000000008,5.94544406182e-11,5.94580915228e-11,0.025
0.3125,0.003125,118.5,996.731318545,-682.8125,1.00000000008,5.92428437756e-11,5.92466615182e-11,0.025
0.3125,0.003125,118.5,996.731318545,-682.5,1.00000000008,5.90579523533e-11,5.90357935036e-11,0.025
0.3125,0.003125,118.5,996.731318545,-682.1875,1.00000000008,5.88641032045e-11,5.8818512839e-11,0.025
0.3125,0.003125,118.5,996.731318545,-681.875,1.00000000008,5.86151549052e-11,5.85887952703e-11,0.025
0.3125,0.003125,118.5,996.731318545,-681.5625,1.00000000008,5.83447834418e-11,5.83516523068e-11,0.025
0.3125,0.003125,118.5,996.731318545,-681.25,1.00000000008,5.81152698896e-11,5.8115661294e-11,0.025
0.3125,0.003125,118.5,996.731318545,-680.9375,1.00000000008,5.79170699774e-11,5.78790746159e-11,0.025
0.3125,0.003125,118.5,996.731318545,-680.625,1.00000000009,5.76939221741e-11,5.76316206239e-11,0.025
0.3125,0.003125,118.5,996.731318545,-680.3125,1.00000000009,5.74424244097e-11,5.73661973275e-11,0.025
0.3125,0.003125,118.5,996.731318545,-680.0,1.00000000009,5.71404645725e-11,5.70790999541e-11,0.025
0.3125,0.003125,118.5,996.731318545,-679.6875,1.00000000009,5.6798935901e-11,5.67745206254e-11,0.025
0.3125,0.003125,118.5,996.731318545,-679.375,1.00000000009,5.64597429462e-11,5.64626029692e-11,0.025
0.3125,0.003125,118.5,996.731318545,-679.0625,1.00000000009,5.61323365815e-11,5.6151265619e-11,0.025
0.3125,0.003125,118.5,996.731318545,-678.75,1.00000000009,5.58163499015e-11,5.58453360951e-11,0.025
0.3125,0.003125,118.5,996.731318545,-678.4375,1.00000000009,5.5501987447e-11,5.55479884196e-11,0.025
0.3125,0.003125,118.5,996.731318545,-678.125,1.00000000009,5.52301778674e-11,5.52634741902e-11,0.025
0.3125,0.003125,118.5,996.731318545,-677.8125,1.00000000009,5.49866105882e-11,5.49883241731e-11,0.025
0.3125,0.003125,118.5,996.731318545,-677.5,1.00000000009,5.4710878984e-11,5.47143822796e-11,0.025
0.3125,0.003125,118.5,996.731318545,-677.1875,1.00000000009,5.44134546318e-11,5.44419655649e-11,0.025
0.3125,0.003125,118.5,996.731318545,-676.875,1.00000000009,5.41488386267e-11,5.41773769395e-11,0.025
0.3125,0.003125,118.5,996.731318545,-676.5625,1.00000000009,5.39153487728e-11,5.39206226191e-11,0.025
0.3125,0.003125,118.5,996.731318545,-676.25,1.00000000009,5.36840761576e-11,5.36653904566e-11,0.025
0.3125,0.003125,118.5,996.731318545,-675.9375,1.00000000009,5.34300800759e-11,5.34050933185e-11,0.025
0.3125,0.003125,118.5,996.731318545,-675.625,1.00000000009,5.31405197035e-11,5.31380562626e-11,0.025
0.3125,0.003125,118.5,996.731318545,-675.3125,1.00000000009,5.28836538111e-11,5.28695693875e-11,0.025
0.3125,0.003125,118.5,996.731318545,-675.0,1.00000000009,5.2659015064e-11,5.25961854788e-11,0.025
0.3125,0.003125,118.5,996.731318545,-674.6875,1.00000000009,5.23779015384e-11,5.23052084543e-11,0.025
0.3125,0.003125,118.5,996.731318545,-674.375,1.00000000009,5.20423088833e-11,5.19937100848e-11,0.025
0.3125,0.003125,118.5,996.731318545,-674.0625,1.00000000009,5.16901179854e-11,5.16680676081e-11,0.025
0.3125,0.003125,118.5,996.731318545,-673.75,1.00000000009,5.13384669027e-11,5.13357841115e-11,0.025
0.3125,0.003125,118.5,996.731318545,-673.4375,1.00000000009,5.10094612705e-11,5.10021912836e-11,0.025
0.3125,0.003125,118.5,996.731318545,-673.125,1.00000000009,5.06832768692e-11,5.06663405089e-11,0.025
0.3125,0.003125,118.5,996.731318545,-672.8125,1.00000000009,5.03406479447e-11,5.03257463411e-11,0.025
0.3125,0.003125,118.5,996.731318545,-672.5,1.00000000009,5.00068269361e-11,4.99805444924e-11,0.025
0.3125,0.003125,118.5,996.731318545,-672.1875,1.00000000009,4.96503841544e-11,4.9627966938e-11,0.025
0.3125,0.003125,118.5,996.731318545,-671.875,1.00000000009,4.92719889637e-11,4.92691363863e-11,0.025
0.3125,0.003125,118.5,996.731318545,-671.5625,1.00000000009,4.89183970652e-11,4.8908950086e-11,0.025
0.3125,0.003125,118.5,996.731318545,-671.25,1.00000000009,4.85582513661e-11,4.85460648799e-11,0.025
0.3125,0.003125,118.5,996.731318545,-670.9375,1.00000000009,4.81771745938e-11,4.8179962761e-11,0.025
0.3125,0.003125,118.5,996.731318545,-670.625,1.00000000009,4.7810012478e-11,4.78143658687e-11,0.025
0.3125,0.003125,118.5,996.731318545,-670.3125,1.00000000009,4.74805398127e-11,4.74492568939e-11,0.025
0.3125,0.003125,118.5,996.731318545,-670.0,1.00000000009,4.71328992575e-11,4.7075168635e-11,0.025
0.3125,0.003125,118.5,996.731318545,-669.6875,1.0000000001,4.67369494214e-11,4.66848614751e-11,0.025
0.3125,0.003125,118.5,996.731318545,-669.375,1.0000000001,4.63219300324e-11,4.62794281892e-11,0.025
0.3125,0.003125,118.5,996.731318545,-669.0625,1.0000000001,4.58947214046e-11,4.58615697122e-11,0.025
0.3125,0.003125,118.5,996.731318545,-668.75,1.0000000001,4.54434398497e-11,4.54343052117e-11,0.025
0.3125,0.003125,118.5,996.731318545,-668.4375,1.0000000001,4.49902950322e-11,4.50043304763e-11,0.025
0.3125,0.003125,118.5,996.731318545,-668.125,1.0000000001,4.45658590172e-11,4.45779324233e-11,0.025
0.3125,0.003125,118.5,996.731318545,-667.8125,1.0000000001,4.41473513157e-11,4.41549747839e-11,0.025
0.3125,0.003125,118.5,996.731318545,-667.5,1.0000000001,4.37336604326e-11,4.37341606699e-11,0.025
0.3125,0.003125,118.5,996.731318545,-667.1875,1.0000000001,4.33370106017e-11,4.33131142288e-11,0.025
0.3125,0.003125,118.5,996.731318545,-666.875,1.0000000001,4.29397171424e-11,4.28849130193e-11,0.025
0.3125,0.003125,118.5,996.731318545,-666.5625,1.0000000001,4.25221771472e-11,4.24407880502e-11,0.025
0.3125,0.003125,118.5,996.731318545,-666.25,1.0000000001,4.20488962157e-11,4.19735559459e-11,0.025
0.3125,0.003125,118.5,996.731318545,-665.9375,1.0000000001,4.15258764678e-11,4.1484881236e-11,0.025
0.3125,0.003125,118.5,996.731318545,-665.625,1.0000000001,4.10017744839e-11,4.09839853065e-11,0.025
0.3125,0.003125,118.5,996.731318545,-665.3125,1.0000000001,4.0486144134e-11,4.04775587532e-11,0.025
0.3125,0.003125,118.5,996.731318545,-665.0,1.0000000001,3.99740506542e-11,3.99684647493e-11,0.025
0.3125,0.003125,118.5,996.731318545,-664.6875,1.0000000001,3.94587434721e-11,3.94577400252e-11,0.025
0.3125,0.003125,118.5,996.731318545,-664.375,1.0000000001,3.89531936857e-11,3.89464906031e-11,0.025
0.3125,0.003125,118.5,996.731318545,-664.0625,1.0000000001,3.84555099066e-11,3.84330538568e-11,0.025
0.3125,0.003125,118.5,996.731318545,-663.75,1.0000000001,3.79480051565e-11,3.79130847797e-11,0.025
0.3125,0.003125,118.5,996.731318545,-663.4375,1.0000000001,3.74353264744e-11,3.73827974329e-11,0.025
0.3125,0.003125,118.5,996.731318545,-663.125,1.00000000011,3.68983484953e-11,3.68373535761e-11,0.025
0.3125,0.003125,118.5,996.731318545,-662.8125,1.00000000011,3.63142336386e-11,3.62747092466e-11,0.025
0.3125,0.003125,118.5,996.731318545,-662.5,1.00000000011,3.57023386737e-11,3.57008500568e-11,0.025
0.3125,0.003125,118.5,996.731318545,-662.1875,1.00000000011,3.5106607076e-11,3.51261362245e-11,0.025
0.3125,0.003125,118.5,996.731318545,-661.875,1.00000000011,3.45729224663e-11,3.45559056632e-11,0.025
0.3125,0.003125,118.5,996.731318545,-661.5625,1.00000000011,3.40356070499e-11,3.3980638361e-11,0.025
0.3125,0.003125,118.5,996.731318545,-661.25,1.00000000011,3.34386558419e-11,3.3390198102e-11,0.025
0.3125,0.003125,118.5,996.731318545,-660.9375,1.00000000011,3.28262880311e-11,3.27856224725e-11,0.025
0.3125,0.003125,118.5,996.731318545,-660.625,1.00000000011,3.2223152411e-11,3.21686838423e-11,0.025
0.3125,0.003125,118.5,996.731318545,-660.3125,1.00000000011,3.16052297694e-11,3.15357634128e-11,0.025
0.3125,0.003125,118.5,996.731318545,-660.0,1.00000000011,3.09466869587e-11,3.08829518451e-11,0.025
0.3125,0.003125,118.5,996.731318545,-659.6875,1.00000000011,3.02532283512e-11,3.02118637884e-11,0.025
0.3125,0.003125,118.5,996.731318545,-659.375,1.00000000011,2.95378428932e-11,2.9528864772e-11,0.025
0.3125,0.003125,118.5,996.731318545,-659.0625,1.00000000011,2.88377837097e-11,2.88428110862e-11,0.025
0.3125,0.003125,118.5,996.731318545,-658.75,1.00000000011,2.81731044738e-11,2.81574666849e-11,0.025
0.3125,0.003125,118.5,996.731318545,-658.4375,1.00000000011,2.75053394043e-11,2.74674325534e-11,0.025
0.3125,0.003125,118.5,996.731318545,-658.125,1.00000000011,2.68414075111e-11,2.67660095055e-11,0.025
0.3125,0.003125,118.5,996.731318545,-657.8125,1.00000000012,2.61298476518e-11,2.60430976196e-11,0.025
0.3125,0.003125,118.5,996.731318545,-657.5,1.00000000012,2.53459507337e-11,2.52958020207e-11,0.025
0.3125,0.003125,118.5,996.731318545,-657.1875,1.00000000012,2.45596647008e-11,2.45336038493e-11,0.025
0.3125,0.003125,118.5,996.731318545,-656.875,1.00000000012,2.37787761177e-11,2.37634574347e-11,0.025
0.3125,0.003125,118.5,996.731318545,-656.5625,1.00000000012,2.30044263014e-11,2.29885583592e-11,0.025
0.3125,0.003125,118.5,996.731318545,-656.25,1.00000000012,2.22286375902e-11,2.22089250091e-11,0.025
0.3125,0.003125,118.5,996.731318545,-655.9375,1.00000000012,2.14453167255e-11,2.14235502015e-11,0.025
0.3125,0.003125,118.5,996.731318545,-655.625,1.00000000012,2.06537400192e-11,2.06318312961e-11,0.025
0.3125,0.003125,118.5,996.731318545,-655.3125,1.00000000012,1.98610691036e-11,1.98335594057e-11,0.025
0.3125,0.003125,118.5,996.731318545,-655.0,1.00000000012,1.90748507816e-11,1.90269126678e-11,0.025
0.3125,0.003125,118.5,996.731318545,-654.6875,1.00000000012,1.82715588336e-11,1.82062848253e-11,0.025
0.3125,0.003125,118.5,996.731318545,-654.375,1.00000000012,1.74363381362e-11,1.73668287883e-11,0.025
0.3125,0.003125,118.5,996.731318545,-654.0625,1.00000000012,1.65718830929e-11,1.65072380583e-11,0.025
0.3125,0.003125,118.5,996.731318545,-653.75,1.00000000013,1.56771892756e-11,1.56289586169e-11,0.025
0.3125,0.003125,118.5,996.731318545,-653.4375,1.00000000013,1.47736187478e-11,1.47364396008e-11,0.025
0.3125,0.003125,118.5,996.731318545,-653.125,1.00000000013,1.38689220148e-11,1.3832816152e-11,0.025
0.3125,0.003125,118.5,996.731318545,-652.8125,1.00000000013,1.29498953639e-11,1.29186781526e-11,0.025
0.3125,0.003125,118.5,996.731318545,-652.5,1.00000000013,1.20218634479e-11,1.19953755431e-11,0.025
0.3125,0.003125,118.5,996.731318545,-652.1875,1.00000000013,1.10985876045e-11,1.1064030948e-11,0.025
0.3125,0.003125,118.5,996.731318545,-651.875,1.00000000013,1.01725855397e-11,1.01223846974e-11,0.025
0.3125,0.003125,118.5,996.731318545,-651.5625,1.00000000013,9.23047477166e-12,9.16604549694e-12,0.025
0.3125,0.003125,118.5,996.731318545,-651.25,1.00000000013,8.27238171153e-12,8.19079398593e-12,0.025
0.3125,0.003125,118.5,996.731318545,-650.9375,1.00000000013,7.27637316341e-12,7.19197224132e-12,0.025
0.3125,0.003125,118.5,996.731318545,-650.625,1.00000000013,6.23434216313e-12,6.16891138063e-12,0.025
0.3125,0.003125,118.5,996.731318545,-650.3125,1.00000000014,5.16931291668e-12,5.12679511663e-12,0.025
0.3125,0.003125,118.5,996.731318545,-650.0,1.00000000014,4.09367033205e-12,4.07217241402e-12,0.025
0.3125,0.003125,118.5,996.731318545,-649.6875,1.00000000014,3.02244485521e-12,3.01099161251e-12,0.025
0.3125,0.003125,118.5,996.731318545,-649.375,1.00000000014,1.96278502728e-12,1.94608248112e-12,0.025
0.3125,0.003125,118.5,996.731318545,-649.0625,1.00000000014,9.19115056156e-13,8.75800134945e-13,0.025
0.3125,0.003125,118.5,996.731318545,-648.75,1.00000000014,-1.33213528145e-13,-2.07259000317e-13,0.025
0.3125,0.003125,118.5,996.731318545,-648.4375,1.00000000014,-1.22792846836e-12,-1.31154094873e-12,0.025
0.3125,0.003125,118.5,996.731318545,-648.125,1.00000000014,-2.36755236859e-12,-2.43984937917e-12,0.025
0.3125,0.003125,118.5,996.731318545,-647.8125,1.00000000014,-3.52673074168e-12,-3.5893556179e-12,0.025
0.3125,0.003125,118.5,996.731318545,-647.5,1.00000000015,-4.69337477779e-12,-4.75743551192e-12,0.025
0.3125,0.003125,118.5,996.731318545,-647.1875,1.00000000015,-5.88481860482e-12,-5.94418318946e-12,0.025
0.3125,0.003125,118.5,996.731318545,-646.875,1.00000000015,-7.08661587739e-12,-7.14849266033e-12,0.025
0.3125,0.003125,118.5,996.731318545,-646.5625,1.00000000015,-8.29033731966e-12,-8.37129583347e-12,0.025
0.3125,0.003125,118.5,996.731318545,-646.25,1.00000000015,-9.51413912576e-12,-9.61791347654e-12,0.025
0.3125,0.003125,118.5,996.731318545,-645.9375,1.00000000015,-1.07728553324e-11,-1.0894820217e-11,0.025
0.3125,0.003125,118.5,996.731318545,-645.625,1.00000000015,-1.20804111586e-11,-1.22071281436e-11,0.025
0.3125,0.003125,118.5,996.731318545,-645.3125,1.00000000015,-1.34502605876e-11,-1.35559807764e-11,0.025
0.3125,0.003125,118.5,996.731318545,-645.0,1.00000000016,-1.48608035982e-11,-1.4935568704e-11,0.025
0.3125,0.003125,118.5,996.731318545,-644.6875,1.00000000016,-1.62848937186e-11,-1.63372335067e-11,0.025
0.3125,0.003125,118.5,996.731318545,-644.375,1.00000000016,-1.77181678493e-11,-1.77543931814e-11,0.025
0.3125,0.003125,118.5,996.731318545,-644.0625,1.00000000016,-1.91527782941e-11,-1.91823971144e-11,0.025
0.3125,0.003125,118.5,996.731318545,-643.75,1.00000000016,-2.05839687264e-11,-2.06193710983e-11,0.025
0.3125,0.003125,118.5,996.731318545,-643.4375,1.00000000016,-2.20155985435e-11,-2.20669528611e-11,0.025
0.3125,0.003125,118.5,996.731318545,-643.125,1.00000000016,-2.34614907006e-11,-2.3529612002e-11,0.025
0.3125,0.003125,118.5,996.731318545,-642.8125,1.00000000017,-2.49287933761e-11,-2.50122041231e-11,0.025
0.3125,0.003125,118.5,996.731318545,-642.5,1.00000000017,-2.64168715997e-11,-2.65192916235e-11,0.025
0.3125,0.003125,118.5,996.731318545,-642.1875,1.00000000017,-2.7945479238e-11,-2.80561405328e-11,0.025
0.3125,0.003125,118.5,996.731318545,-641.875,1.00000000017,-2.95208848568e-11,-2.96250833775e-11,0.025
0.3125,0.003125,118.5,996.731318545,-641.5625,1.00000000017,-3.11259333209e-11,-3.12245362761e-11,0.025
0.3125,0.003125,118.5,996.731318545,-641.25,1.00000000017,-3.27671978057e-11,-3.28527130521e-11,0.025
0.3125,0.003125,118.5,996.731318545,-640.9375,1.00000000018,-3.44373306626e-11,-3.45058630245e-11,0.025
0.3125,0.003125,118.5,996.731318545,-640.625,1.00000000018,-3.61196743981e-11,-3.61792743129e-11,0.025
0.3125,0.003125,118.5,996.731318545,-640.3125,1.00000000018,-3.7807294883e-11,-3.78704367217e-11,0.025
0.3125,0.003125,118.5,996.731318545,-640.0,1.00000000018,-3.95040136746e-11,-3.95803225284e-11,0.025
0.3125,0.003125,118.5,996.731318545,-639.6875,1.00000000018,-4.12224707775e-11,-4.13126017335e-11,0.025
0.3125,0.003125,118.5,996.731318545,-639.375,1.00000000018,-4.29621504237e-11,-4.30713917805e-11,0.025
0.3125,0.003125,118.5,996.731318545,-639.0625,1.00000000019,-4.47386661344e-11,-4.48620735478e-11,0.025
0.3125,0.003125,118.5,996.731318545,-638.75,1.00000000019,-4.65615686648e-11,-4.66886768839e-11,0.025
0.3125,0.003125,118.5,996.731318545,-638.4375,1.00000000019,-4.8423931241e-11,-4.8552436245e-11,0.025
0.3125,0.003125,118.5,996.731318545,-638.125,1.00000000019,-5.03349805252e-11,-5.04535935258e-11,0.025
0.3125,0.003125,118.5,996.731318545,-637.8125,1.00000000019,-5.2285491081e-11,-5.23893902209e-11,0.025
0.3125,0.003125,118.5,996.731318545,-637.5,1.0000000002,-5.42606824472e-11,-5.43557419331e-11,0.025
0.3125,0.003125,118.5,996.731318545,-637.1875,1.0000000002,-5.62637359756e-11,-5.63499540196e-11,0.025
0.3125,0.003125,118.5,996.731318545,-636.875,1.0000000002,-5.82910905179e-11,-5.8369462788e-11,0.025
0.3125,0.003125,118.5,996.731318545,-636.5625,1.0000000002,-6.03317401632e-11,-6.04121543791e-11,0.025
0.3125,0.003125,118.5,996.731318545,-636.25,1.0000000002,-6.238860294e-11,-6.24785812526e-11,0.025
0.3125,0.003125,118.5,996.731318545,-635.9375,1.00000000021,-6.44708888266e-11,-6.45714129857e-11,0.025
