dx,dt,time,Eval,cell midpoint,height(m),G,u(m/s),diffuse
0.3125,0.003125,279.5,1346.07643726,-700.0,1.00000002015,-3.22235294119e-08,-8.66026380995e-09,0.025
0.3125,0.003125,279.5,1346.07643726,-699.6875,1.00000002687,-2.21986883335e-08,-1.18840932355e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-699.375,1.00000002473,-1.18067375401e-08,-1.2115857077e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-699.0625,1.00000002396,-1.12920771101e-08,-1.2228136478e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-698.75,1.00000002424,-1.22938506143e-08,-1.25729499586e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-698.4375,1.00000002462,-1.31646666212e-08,-1.30018904855e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-698.125,1.00000002483,-1.34491031539e-08,-1.3394865954e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-697.8125,1.000000025,-1.37252030393e-08,-1.37724622484e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-697.5,1.00000002522,-1.4133757308e-08,-1.41613916384e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-697.1875,1.00000002545,-1.45530428439e-08,-1.45582166885e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-696.875,1.00000002569,-1.49482555698e-08,-1.49570946968e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-696.5625,1.00000002592,-1.5344444642e-08,-1.5358627865e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-696.25,1.00000002616,-1.57502128773e-08,-1.57642039122e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-695.9375,1.00000002642,-1.61606282935e-08,-1.61738608198e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-695.625,1.00000002667,-1.65737686924e-08,-1.65874182196e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-695.3125,1.00000002694,-1.6990742216e-08,-1.7004979554e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-695.0,1.00000002721,-1.74121246097e-08,-1.74267073146e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-694.6875,1.00000002748,-1.78378194735e-08,-1.78527063649e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-694.375,1.00000002776,-1.82678214986e-08,-1.82830680619e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-694.0625,1.00000002805,-1.87022747231e-08,-1.87178970814e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-693.75,1.00000002835,-1.91413121098e-08,-1.91573029925e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-693.4375,1.00000002865,-1.95850352969e-08,-1.96013938749e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-693.125,1.00000002896,-2.00335450971e-08,-2.0050277617e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-692.8125,1.00000002928,-2.04869487327e-08,-2.05040638322e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-692.5,1.00000002961,-2.09453622925e-08,-2.09628645148e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-692.1875,1.00000002994,-2.14089081915e-08,-2.14267928957e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-691.875,1.00000003028,-2.18776925326e-08,-2.18959611637e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-691.5625,1.00000003062,-2.23518190356e-08,-2.23704819967e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-691.25,1.00000003098,-2.28314059448e-08,-2.28504708771e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-690.9375,1.00000003134,-2.33165748679e-08,-2.33360454866e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-690.625,1.00000003171,-2.3807447328e-08,-2.38273246288e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-690.3125,1.00000003209,-2.43041381619e-08,-2.43244275455e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-690.0,1.00000003247,-2.48067668489e-08,-2.48274749966e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-689.6875,1.00000003286,-2.53154618091e-08,-2.53365895588e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-689.375,1.00000003326,-2.58303423989e-08,-2.58518942401e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-689.0625,1.00000003367,-2.63515316315e-08,-2.63735133198e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-688.75,1.00000003409,-2.68791595984e-08,-2.69015726591e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-688.4375,1.00000003451,-2.74133474982e-08,-2.74361987562e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-688.125,1.00000003495,-2.79542200992e-08,-2.79775200772e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-687.8125,1.00000003539,-2.85019127748e-08,-2.85256680096e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-687.5,1.00000003584,-2.90565617154e-08,-2.90807758723e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-687.1875,1.0000000363,-2.9618301626e-08,-2.96429781192e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-686.875,1.00000003677,-3.01872649643e-08,-3.02124102739e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-686.5625,1.00000003724,-3.07635893044e-08,-3.0789209693e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-686.25,1.00000003773,-3.13474153802e-08,-3.13735155417e-08,0.025
0.3125,0.003125,279.5,1346.07643726,-685.9375,1.00000003822,-3.19388810348e-08,-3.19654684501e-08,0.025
