dx,dt,time,Eval,cell midpoint,height(m),G,u(m/s),diffuse
0.3125,0.003125,66.0,996.731330386,-700.0,1.00000000007,7.11989627058e-11,7.08739269693e-11,0.025
0.3125,0.003125,66.0,996.731330386,-699.6875,1.00000000007,7.10446523499e-11,7.09171055347e-11,0.025
0.3125,0.003125,66.0,996.731330386,-699.375,1.00000000007,7.09074131254e-11,7.09229449495e-11,0.025
0.3125,0.003125,66.0,996.731330386,-699.0625,1.00000000007,7.09187923564e-11,7.09302339636e-11,0.025
0.3125,0.003125,66.0,996.731330386,-698.75,1.00000000007,7.09383658815e-11,7.09405524338e-11,0.025
0.3125,0.003125,66.0,996.731330386,-698.4375,1.00000000007,7.09532540264e-11,7.09516092708e-11,0.025
0.3125,0.003125,66.0,996.731330386,-698.125,1.00000000007,7.09632958165e-11,7.09622866724e-11,0.025
0.3125,0.003125,66.0,996.731330386,-697.8125,1.00000000007,7.09720318071e-11,7.09726959381e-11,0.025
0.3125,0.003125,66.0,996.731330386,-697.5,1.00000000007,7.09818207207e-11,7.09832784902e-11,0.025
0.3125,0.003125,66.0,996.731330386,-697.1875,1.00000000007,7.09951174458e-11,7.09942203364e-11,0.025
0.3125,0.003125,66.0,996.731330386,-696.875,1.00000000007,7.1008341883e-11,7.10048940233e-11,0.025
0.3125,0.003125,66.0,996.731330386,-696.5625,1.00000000007,7.1018559497e-11,7.1014608071e-11,0.025
0.3125,0.003125,66.0,996.731330386,-696.25,1.00000000007,7.10220458751e-11,7.10232766901e-11,0.025
0.3125,0.003125,66.0,996.731330386,-695.9375,1.00000000007,7.10314651924e-11,7.10321606649e-11,0.025
0.3125,0.003125,66.0,996.731330386,-695.625,1.00000000007,7.10628385303e-11,7.10407779455e-11,0.025
0.3125,0.003125,66.0,996.731330386,-695.3125,1.00000000007,7.10843605353e-11,7.10430011131e-11,0.025
0.3125,0.003125,66.0,996.731330386,-695.0,1.00000000007,7.10751874258e-11,7.10335301192e-11,0.025
0.3125,0.003125,66.0,996.731330386,-694.6875,1.00000000007,7.10427938706e-11,7.10121391785e-11,0.025
0.3125,0.003125,66.0,996.731330386,-694.375,1.00000000007,7.09898989063e-11,7.09820145943e-11,0.025
0.3125,0.003125,66.0,996.731330386,-694.0625,1.00000000007,7.09472493189e-11,7.0949309331e-11,0.025
0.3125,0.003125,66.0,996.731330386,-693.75,1.00000000007,7.09174339946e-11,7.09169264726e-11,0.025
0.3125,0.003125,66.0,996.731330386,-693.4375,1.00000000007,7.08867250256e-11,7.08843957137e-11,0.025
0.3125,0.003125,66.0,996.731330386,-693.125,1.00000000007,7.08518693274e-11,7.08512561815e-11,0.025
0.3125,0.003125,66.0,996.731330386,-692.8125,1.00000000007,7.08173241138e-11,7.08179306953e-11,0.025
