dx,dt,time,Eval,cell midpoint,height(m),G,u(m/s),diffuse
0.3125,0.003125,213.5,1346.618208,-700.0,1.00000000081,-1.11567439818e-09,-2.50042944338e-10,0.025
0.3125,0.003125,213.5,1346.618208,-699.6875,1.00000000106,-7.47435712523e-10,-3.68529991551e-10,0.025
0.3125,0.003125,213.5,1346.618208,-699.375,1.00000000098,-3.65784772528e-10,-3.77102750108e-10,0.025
0.3125,0.003125,213.5,1346.618208,-699.0625,1.00000000095,-3.46889188688e-10,-3.81276741847e-10,0.025
0.3125,0.003125,213.5,1346.618208,-698.75,1.00000000096,-3.83740115057e-10,-3.93992520669e-10,0.025
0.3125,0.003125,213.5,1346.618208,-698.4375,1.00000000097,-4.15792388538e-10,-4.09798342984e-10,0.025
0.3125,0.003125,213.5,1346.618208,-698.125,1.00000000098,-4.26269283014e-10,-4.24279372415e-10,0.025
0.3125,0.003125,213.5,1346.618208,-697.8125,1.00000000099,-4.36446835425e-10,-4.38196072905e-10,0.025
0.3125,0.003125,213.5,1346.618208,-697.5,1.000000001,-4.51503378135e-10,-4.52532739097e-10,0.025
0.3125,0.003125,213.5,1346.618208,-697.1875,1.000000001,-4.6695858757e-10,-4.67163589533e-10,0.025
0.3125,0.003125,213.5,1346.618208,-696.875,1.00000000101,-4.8153461483e-10,-4.81874204992e-10,0.025
0.3125,0.003125,213.5,1346.618208,-696.5625,1.00000000102,-4.96154390898e-10,-4.96686634863e-10,0.025
0.3125,0.003125,213.5,1346.618208,-696.25,1.00000000103,-5.1113076462e-10,-5.11650828102e-10,0.025
0.3125,0.003125,213.5,1346.618208,-695.9375,1.00000000104,-5.26279320393e-10,-5.2676672211e-10,0.025
0.3125,0.003125,213.5,1346.618208,-695.625,1.00000000105,-5.4152691456e-10,-5.42026313513e-10,0.025
0.3125,0.003125,213.5,1346.618208,-695.3125,1.00000000106,-5.56912663763e-10,-5.57432444095e-10,0.025
0.3125,0.003125,213.5,1346.618208,-695.0,1.00000000107,-5.72457596865e-10,-5.72990724351e-10,0.025
0.3125,0.003125,213.5,1346.618208,-694.6875,1.00000000108,-5.88157813285e-10,-5.88705206074e-10,0.025
0.3125,0.003125,213.5,1346.618208,-694.375,1.00000000109,-6.04017291761e-10,-6.04580080215e-10,0.025
0.3125,0.003125,213.5,1346.618208,-694.0625,1.0000000011,-6.20042694802e-10,-6.20619816746e-10,0.025
0.3125,0.003125,213.5,1346.618208,-693.75,1.00000000111,-6.36234858022e-10,-6.36828678842e-10,0.025
0.3125,0.003125,213.5,1346.618208,-693.4375,1.00000000112,-6.52601949585e-10,-6.53211489754e-10,0.025
0.3125,0.003125,213.5,1346.618208,-693.125,1.00000000113,-6.69150918577e-10,-6.69772804735e-10,0.025
0.3125,0.003125,213.5,1346.618208,-692.8125,1.00000000114,-6.8588197073e-10,-6.86516310639e-10,0.025
0.3125,0.003125,213.5,1346.618208,-692.5,1.00000000116,-7.02798518252e-10,-7.03445664209e-10,0.025
0.3125,0.003125,213.5,1346.618208,-692.1875,1.00000000117,-7.19905732246e-10,-7.20564590216e-10,0.025
0.3125,0.003125,213.5,1346.618208,-691.875,1.00000000118,-7.37205342038e-10,-7.37876557305e-10,0.025
0.3125,0.003125,213.5,1346.618208,-691.5625,1.00000000119,-7.54698998831e-10,-7.55385226617e-10,0.025
0.3125,0.003125,213.5,1346.618208,-691.25,1.00000000121,-7.723937683e-10,-7.73094941741e-10,0.025
0.3125,0.003125,213.5,1346.618208,-690.9375,1.00000000122,-7.90294364559e-10,-7.9101007329e-10,0.025
0.3125,0.003125,213.5,1346.618208,-690.625,1.00000000123,-8.08402890526e-10,-8.09134922849e-10,0.025
0.3125,0.003125,213.5,1346.618208,-690.3125,1.00000000125,-8.26725649307e-10,-8.2747424123e-10,0.025
0.3125,0.003125,213.5,1346.618208,-690.0,1.00000000126,-8.4526886532e-10,-8.46032850468e-10,0.025
0.3125,0.003125,213.5,1346.618208,-689.6875,1.00000000128,-8.6403548243e-10,-8.6481529081e-10,0.025
