dx,dt,time,Eval,cell midpoint,height(m),G,u(m/s),diffuse
0.3125,0.003125,6.0,4451.22721839,-700.0,1.00001898889,1.89976825251e-05,1.89847110035e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-699.6875,1.0000189883,1.89713009758e-05,1.8981110805e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-699.375,1.00001898378,1.89611111869e-05,1.89802545865e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-699.0625,1.00001898489,1.89566752088e-05,1.89850739694e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-698.75,1.00001900261,1.89707422149e-05,1.8998043943e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-698.4375,1.00001903845,1.90274706949e-05,1.9018345817e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-698.125,1.00001906934,1.90889117488e-05,1.90358974464e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-697.8125,1.00001908479,1.91164056546e-05,1.90384187303e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-697.5,1.0000190702,1.91186837469e-05,1.90183570731e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-697.1875,1.00001900792,1.90471805703e-05,1.8970044358e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-696.875,1.00001891585,1.89102442514e-05,1.89002156199e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-696.5625,1.00001882086,1.87840141045e-05,1.88273127328e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-696.25,1.00001874104,1.86833046496e-05,1.8766886137e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-695.9375,1.00001869523,1.86195062281e-05,1.87307431689e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-695.625,1.00001867927,1.85996511958e-05,1.87270337529e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-695.3125,1.00001870452,1.86094891359e-05,1.87608340078e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-695.0,1.00001878847,1.86993687559e-05,1.88383021731e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-694.6875,1.00001891252,1.88392136555e-05,1.89563359552e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-694.375,1.00001907095,1.90042677217e-05,1.9108966314e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-694.0625,1.00001926057,1.92000723982e-05,1.92923887791e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-693.75,1.00001947732,1.94231612393e-05,1.95029641727e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-693.4375,1.00001971719,1.96687573348e-05,1.97370526168e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-693.125,1.00001997661,1.99330723529e-05,1.99912964948e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-692.8125,1.00002025254,2.02130642651e-05,2.0262751144e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-692.5,1.00002054249,2.05062785509e-05,2.05489178068e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-692.1875,1.00002084444,2.08107770366e-05,2.08477322901e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-691.875,1.00002115679,2.11250623233e-05,2.11575290257e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-691.5625,1.0000214783,2.1448000174e-05,2.14769925027e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-691.25,1.00002180805,2.1778748208e-05,2.18051046113e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-690.9375,1.00002214533,2.21166941493e-05,2.21410934169e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-690.625,1.00002248964,2.24614043275e-05,2.24843865046e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-690.3125,1.00002284063,2.28125818802e-05,2.28345703624e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-690.0,1.00002319805,2.31700335768e-05,2.3191356185e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-689.6875,1.00002356175,2.35336439443e-05,2.35545518235e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-689.375,1.00002393165,2.39033554051e-05,2.39240392601e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-689.0625,1.0000243077,2.42791532374e-05,2.42997568388e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-688.75,1.00002468992,2.46610543101e-05,2.46816854571e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-688.4375,1.00002507832,2.50490987385e-05,2.50698379777e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-688.125,1.00002547295,2.54433437657e-05,2.5464251202e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-687.8125,1.00002587387,2.58438592985e-05,2.58649798491e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-687.5,1.00002628117,2.62507246748e-05,2.62720920809e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-687.1875,1.00002669492,2.6664026374e-05,2.6685666209e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-686.875,1.00002711521,2.70838563757e-05,2.71057882894e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-686.5625,1.00002754214,2.75103109933e-05,2.75325503787e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-686.25,1.0000279758,2.7943490076e-05,2.7966049282e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-685.9375,1.0000284163,2.83834964387e-05,2.84063856606e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-685.625,1.00002886375,2.8830435478e-05,2.88536634008e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-685.3125,1.00002931824,2.9284414918e-05,2.93079891749e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-685.0,1.00002977989,2.9745544629e-05,2.97694721364e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-684.6875,1.00003024881,3.02139365238e-05,3.02382237158e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-684.375,1.00003072511,3.06897044943e-05,3.07143574847e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-684.0625,1.00003120892,3.11729643611e-05,3.11979890694e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-683.75,1.00003170034,3.16638338739e-05,3.1689236101e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-683.4375,1.0000321995,3.21624327071e-05,3.21882181886e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-683.125,1.00003270652,3.26688824509e-05,3.26950569087e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-682.8125,1.00003322153,3.31833066418e-05,3.32098758099e-05,0.025
0.3125,0.003125,6.0,4451.22721839,-682.5,1.00003374464,3.37058307846e-05,3.37328004256e-05,0.025
