dx,dt,time,Eval,cell midpoint,height(m),G,u(m/s),diffuse
0.3125,0.003125,9.5,4451.2272848,-700.0,1.00001899123,1.89914187933e-05,1.89854127383e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-699.6875,1.00001899737,1.89763222306e-05,1.89842653396e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-699.375,1.00001899914,1.89816762977e-05,1.89851883192e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-699.0625,1.00001900153,1.89906605669e-05,1.89871669105e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-698.75,1.00001900451,1.89980316669e-05,1.89882394193e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-698.4375,1.00001900562,1.90012764471e-05,1.89865845317e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-698.125,1.0000190002,1.89981379032e-05,1.8980807504e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-697.8125,1.00001898413,1.89737114259e-05,1.89704276824e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-697.5,1.0000189653,1.89401619199e-05,1.89593868036e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-697.1875,1.00001895366,1.89178292519e-05,1.89539716437e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-696.875,1.00001895454,1.89102692954e-05,1.89591299315e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-696.5625,1.00001897714,1.89296050046e-05,1.89783719909e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-696.25,1.00001902421,1.90003241228e-05,1.90111841937e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-695.9375,1.00001907574,1.90765996224e-05,1.90471918954e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-695.625,1.00001911592,1.9134494195e-05,1.90749173137e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-695.3125,1.00001913587,1.91619717306e-05,1.90855986557e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-695.0,1.00001913006,1.91657677099e-05,1.90741013535e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-694.6875,1.00001908693,1.91229261355e-05,1.90363468864e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-694.375,1.00001901045,1.90188595032e-05,1.89741340771e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-694.0625,1.00001892027,1.89078768788e-05,1.88988471871e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-693.75,1.00001882743,1.87974279581e-05,1.88209425502e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-693.4375,1.00001874285,1.86969963627e-05,1.87499499917e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-693.125,1.00001867577,1.86178215878e-05,1.86944350141e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-692.8125,1.00001863731,1.8567855787e-05,1.86613042198e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-692.5,1.00001862311,1.85515174982e-05,1.86555181579e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-692.1875,1.00001864117,1.85570461513e-05,1.86804402538e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-691.875,1.00001870533,1.86224039942e-05,1.87411035904e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-691.5625,1.00001880409,1.87313389236e-05,1.88364289075e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-691.25,1.00001893376,1.88645795093e-05,1.89627687294e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-690.9375,1.00001909301,1.90274899928e-05,1.91179687951e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-690.625,1.00001927923,1.92180126692e-05,1.92997594661e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-690.3125,1.00001948959,1.94326451409e-05,1.95056049038e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-690.0,1.0000197213,1.96683401633e-05,1.97329453639e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-689.6875,1.00001997178,1.9922399498e-05,1.99793425218e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-689.375,1.0000202387,2.01924388714e-05,2.02425582121e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-689.0625,1.00002052003,2.0476405667e-05,2.05205979806e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-688.75,1.00002081403,2.07725737542e-05,2.08117286761e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-688.4375,1.00002111925,2.10795201956e-05,2.11144769052e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-688.125,1.00002143449,2.13960932993e-05,2.14276146676e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-687.8125,1.00002175879,2.17213773607e-05,2.17501373159e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-687.5,1.00002209138,2.20546574244e-05,2.20812377227e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-687.1875,1.00002243166,2.23953861371e-05,2.24202794288e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-686.875,1.0000227792,2.27431538731e-05,2.27667706305e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-686.5625,1.00002313365,2.309766266e-05,2.31203401557e-05,0.025
0.3125,0.003125,9.5,4451.2272848,-686.25,1.00002349477,2.34587039948e-05,2.34807160375e-05,0.025
