dx,dt,time,Eval,cell midpoint,height(m),G,u(m/s),diffuse
0.3125,0.003125,276.0,1346.11558911,-700.0,1.00000001693,-2.70386975918e-08,-7.25854687685e-09,0.025
0.3125,0.003125,276.0,1346.11558911,-699.6875,1.00000002257,-1.86233933514e-08,-9.9648510458e-09,0.025
0.3125,0.003125,276.0,1346.11558911,-699.375,1.00000002077,-9.90002278627e-09,-1.01594772488e-08,0.025
0.3125,0.003125,276.0,1346.11558911,-699.0625,1.00000002013,-9.46798846757e-09,-1.02537945705e-08,0.025
0.3125,0.003125,276.0,1346.11558911,-698.75,1.00000002036,-1.03090108306e-08,-1.05433202444e-08,0.025
0.3125,0.003125,276.0,1346.11558911,-698.4375,1.00000002068,-1.10401270388e-08,-1.09034715897e-08,0.025
0.3125,0.003125,276.0,1346.11558911,-698.125,1.00000002085,-1.12789536019e-08,-1.12334292508e-08,0.025
0.3125,0.003125,276.0,1346.11558911,-697.8125,1.000000021,-1.15107944032e-08,-1.15504781563e-08,0.025
0.3125,0.003125,276.0,1346.11558911,-697.5,1.00000002118,-1.18538388205e-08,-1.18770438824e-08,0.025
0.3125,0.003125,276.0,1346.11558911,-697.1875,1.00000002138,-1.22058916359e-08,-1.22102398152e-08,0.025
0.3125,0.003125,276.0,1346.11558911,-696.875,1.00000002157,-1.2537733281e-08,-1.25451606486e-08,0.025
0.3125,0.003125,276.0,1346.11558911,-696.5625,1.00000002177,-1.28704014494e-08,-1.28823124017e-08,0.025
0.3125,0.003125,276.0,1346.11558911,-696.25,1.00000002198,-1.32111125434e-08,-1.32228593448e-08,0.025
0.3125,0.003125,276.0,1346.11558911,-695.9375,1.00000002219,-1.35557223579e-08,-1.35668326041e-08,0.025
0.3125,0.003125,276.0,1346.11558911,-695.625,1.0000000224,-1.39026216831e-08,-1.3914080735e-08,0.025
0.3125,0.003125,276.0,1346.11558911,-695.3125,1.00000002262,-1.42527382576e-08,-1.42646902404e-08,0.025
