dx,dt,time,Eval,cell midpoint,height(m),G,u(m/s),diffuse
0.3125,0.003125,202.5,1346.66268122,-700.0,1.0000000005,-6.12244339616e-10,-1.13931978134e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-699.6875,1.00000000064,-4.00276716289e-10,-1.82157087775e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-699.375,1.00000000059,-1.8060437843e-10,-1.87109093447e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-699.0625,1.00000000058,-1.69728610274e-10,-1.89526286628e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-698.75,1.00000000058,-1.90954943141e-10,-1.96861069844e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-698.4375,1.00000000059,-2.09428759144e-10,-2.05975719835e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-698.125,1.00000000059,-2.15472672538e-10,-2.14327187594e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-697.8125,1.0000000006,-2.21343576548e-10,-2.22353828197e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-697.5,1.0000000006,-2.30025054014e-10,-2.30623165906e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-697.1875,1.00000000061,-2.38940147854e-10,-2.39063423842e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-696.875,1.00000000061,-2.47351072503e-10,-2.47551130254e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-696.5625,1.00000000062,-2.55787572135e-10,-2.56098802436e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-696.25,1.00000000062,-2.64432469795e-10,-2.64735218363e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-695.9375,1.00000000063,-2.73179055627e-10,-2.73459911359e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-695.625,1.00000000063,-2.81983555595e-10,-2.82267388585e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-695.3125,1.00000000064,-2.90865231892e-10,-2.91158183906e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-695.0,1.00000000065,-2.99833748354e-10,-3.0013479737e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-694.6875,1.00000000065,-3.08889302623e-10,-3.09199636641e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-694.375,1.00000000066,-3.18033674634e-10,-3.18355442969e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-694.0625,1.00000000066,-3.27271222474e-10,-3.27605543533e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-693.75,1.00000000067,-3.36607153684e-10,-3.36953578822e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-693.4375,1.00000000068,-3.46046546177e-10,-3.46403057788e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-693.125,1.00000000068,-3.55593404203e-10,-3.55956911842e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-692.8125,1.00000000069,-3.65248789729e-10,-3.65617211499e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-692.5,1.0000000007,-3.75013387856e-10,-3.75385417103e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-692.1875,1.0000000007,-3.84886441542e-10,-3.85262626713e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-691.875,1.00000000071,-3.9486878778e-10,-3.95250070232e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-691.5625,1.00000000072,-4.04961239392e-10,-4.05349257509e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-691.25,1.00000000073,-4.15165100974e-10,-4.15562176402e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-690.9375,1.00000000073,-4.25483660484e-10,-4.25891466956e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-690.625,1.00000000074,-4.3592057804e-10,-4.36340259782e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-690.3125,1.00000000075,-4.46479966581e-10,-4.46912017024e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-690.0,1.00000000076,-4.57166870049e-10,-4.57610329074e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-689.6875,1.00000000077,-4.67985793028e-10,-4.68438515517e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-689.375,1.00000000077,-4.78936428272e-10,-4.79399351803e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-689.0625,1.00000000078,-4.90022738845e-10,-4.90495807741e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-688.75,1.00000000079,-5.01249311579e-10,-5.01730822128e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-688.4375,1.0000000008,-5.12616962743e-10,-5.13106900983e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-688.125,1.00000000081,-5.24128374628e-10,-5.24626512005e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-687.8125,1.00000000082,-5.35785438183e-10,-5.36292068352e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-687.5,1.00000000083,-5.47590488029e-10,-5.48106061383e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-687.1875,1.00000000084,-5.5954676692e-10,-5.60071099445e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-686.875,1.00000000085,-5.71655977768e-10,-5.72189767083e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-686.5625,1.00000000086,-5.83920394209e-10,-5.8446484559e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-686.25,1.00000000087,-5.96344041312e-10,-5.96899441917e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-685.9375,1.00000000088,-6.08928961354e-10,-6.09496788213e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-685.625,1.00000000089,-6.2167832494e-10,-6.22260534196e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-685.3125,1.0000000009,-6.34597933232e-10,-6.35194857639e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-685.0,1.00000000091,-6.47693555533e-10,-6.48304034493e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-684.6875,1.00000000092,-6.6096982072e-10,-6.61592017266e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-684.375,1.00000000094,-6.74431337883e-10,-6.75062212324e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-684.0625,1.00000000095,-6.88080740023e-10,-6.88717161595e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-683.75,1.00000000096,-7.01917631385e-10,-7.02558537388e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-683.4375,1.00000000097,-7.15941037547e-10,-7.16587708402e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-683.125,1.00000000098,-7.30151415914e-10,-7.30806398481e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-682.8125,1.000000001,-7.44548347269e-10,-7.45217105586e-10,0.025
0.3125,0.003125,202.5,1346.66268122,-682.5,1.00000000101,-7.59136219999e-10,-7.59823856374e-10,0.025
