dx,dt,time,Eval,cell midpoint,height(m),G,u(m/s),diffuse
0.3125,0.003125,33.5,996.731331026,-700.0,1.00000000007,7.11823685723e-11,7.08697910974e-11,0.025
0.3125,0.003125,33.5,996.731331026,-699.6875,1.00000000007,7.10341638417e-11,7.09117738325e-11,0.025
0.3125,0.003125,33.5,996.731331026,-699.375,1.00000000007,7.09032060123e-11,7.09179152957e-11,0.025
0.3125,0.003125,33.5,996.731331026,-699.0625,1.00000000007,7.09139503963e-11,7.09254072224e-11,0.025
0.3125,0.003125,33.5,996.731331026,-698.75,1.00000000007,7.09332080244e-11,7.09359345696e-11,0.025
0.3125,0.003125,33.5,996.731331026,-698.4375,1.00000000007,7.09493898489e-11,7.09473294175e-11,0.025
0.3125,0.003125,33.5,996.731331026,-698.125,1.00000000007,7.09593181881e-11,7.09582483259e-11,0.025
0.3125,0.003125,33.5,996.731331026,-697.8125,1.00000000007,7.09679747129e-11,7.09688802675e-11,0.025
0.3125,0.003125,33.5,996.731331026,-697.5,1.00000000007,7.09790116483e-11,7.097973183e-11,0.025
0.3125,0.003125,33.5,996.731331026,-697.1875,1.00000000007,7.09918044323e-11,7.09907614444e-11,0.025
0.3125,0.003125,33.5,996.731331026,-696.875,1.00000000007,7.10022941127e-11,7.1001532258e-11,0.025
0.3125,0.003125,33.5,996.731331026,-696.5625,1.00000000007,7.10079784008e-11,7.10121685448e-11,0.025
0.3125,0.003125,33.5,996.731331026,-696.25,1.00000000007,7.10217303327e-11,7.10238586351e-11,0.025
0.3125,0.003125,33.5,996.731331026,-695.9375,1.00000000007,7.10578209619e-11,7.10357055099e-11,0.025
0.3125,0.003125,33.5,996.731331026,-695.625,1.00000000007,7.10800913267e-11,7.10412112318e-11,0.025
0.3125,0.003125,33.5,996.731331026,-695.3125,1.00000000007,7.10831935214e-11,7.10355336474e-11,0.025
0.3125,0.003125,33.5,996.731331026,-695.0,1.00000000007,7.10545406159e-11,7.10163187439e-11,0.025
0.3125,0.003125,33.5,996.731331026,-694.6875,1.00000000007,7.09957367439e-11,7.09863189054e-11,0.025
0.3125,0.003125,33.5,996.731331026,-694.375,1.00000000007,7.09492788064e-11,7.09532410471e-11,0.025
0.3125,0.003125,33.5,996.731331026,-694.0625,1.00000000007,7.09194317791e-11,7.09209654181e-11,0.025
0.3125,0.003125,33.5,996.731331026,-693.75,1.00000000007,7.08924057822e-11,7.08890692487e-11,0.025
0.3125,0.003125,33.5,996.731331026,-693.4375,1.00000000007,7.08609333575e-11,7.08562915669e-11,0.025
0.3125,0.003125,33.5,996.731331026,-693.125,1.00000000007,7.08116235577e-11,7.08225232356e-11,0.025
0.3125,0.003125,33.5,996.731331026,-692.8125,1.00000000007,7.07584325416e-11,7.07920860997e-11,0.025
0.3125,0.003125,33.5,996.731331026,-692.5,1.00000000007,7.07400192232e-11,7.07709571529e-11,0.025
