dx,dt,time,Eval,cell midpoint,height(m),G,u(m/s),diffuse
0.3125,0.003125,20.5,4451.22749352,-700.0,1.00001899774,1.89857935168e-05,1.89835549381e-05,0.025
0.3125,0.003125,20.5,4451.22749352,-699.6875,1.00001900466,1.89757005027e-05,1.89813227167e-05,0.025
0.3125,0.003125,20.5,4451.22749352,-699.375,1.00001900414,1.89792824818e-05,1.8980595772e-05,0.025
0.3125,0.003125,20.5,4451.22749352,-699.0625,1.00001900367,1.89807985396e-05,1.89803986798e-05,0.025
0.3125,0.003125,20.5,4451.22749352,-698.75,1.00001900366,1.89806226261e-05,1.89802294224e-05,0.025
0.3125,0.003125,20.5,4451.22749352,-698.4375,1.0000190039,1.89802125635e-05,1.89800576742e-05,0.025
0.3125,0.003125,20.5,4451.22749352,-698.125,1.00001900436,1.89802738504e-05,1.89799375055e-05,0.025
0.3125,0.003125,20.5,4451.22749352,-697.8125,1.00001900475,1.89805920123e-05,1.89798184463e-05,0.025
0.3125,0.003125,20.5,4451.22749352,-697.5,1.00001900498,1.89808202042e-05,1.89795777171e-05,0.025
0.3125,0.003125,20.5,4451.22749352,-697.1875,1.00001900492,1.89806008343e-05,1.89790838731e-05,0.025
0.3125,0.003125,20.5,4451.22749352,-696.875,1.00001900428,1.89793639785e-05,1.89782679246e-05,0.025
0.3125,0.003125,20.5,4451.22749352,-696.5625,1.00001900309,1.89768740773e-05,1.89772603928e-05,0.025
0.3125,0.003125,20.5,4451.22749352,-696.25,1.00001900224,1.89743406209e-05,1.89764779896e-05,0.025
0.3125,0.003125,20.5,4451.22749352,-695.9375,1.00001900211,1.89731587989e-05,1.89764131546e-05,0.025
0.3125,0.003125,20.5,4451.22749352,-695.625,1.00001900358,1.89736367708e-05,1.89773877387e-05,0.025
0.3125,0.003125,20.5,4451.22749352,-695.3125,1.00001900747,1.89787706617e-05,1.89794885467e-05,0.025
0.3125,0.003125,20.5,4451.22749352,-695.0,1.00001901208,1.89859898512e-05,1.89818630293e-05,0.025
0.3125,0.003125,20.5,4451.22749352,-694.6875,1.000019015,1.89913071719e-05,1.89831508638e-05,0.025
0.3125,0.003125,20.5,4451.22749352,-694.375,1.00001901559,1.89929041473e-05,1.89821908205e-05,0.025
0.3125,0.003125,20.5,4451.22749352,-694.0625,1.00001901181,1.89897843277e-05,1.89782510767e-05,0.025
0.3125,0.003125,20.5,4451.22749352,-693.75,1.00001900187,1.89745164094e-05,1.89712363765e-05,0.025
0.3125,0.003125,20.5,4451.22749352,-693.4375,1.00001899048,1.89560459884e-05,1.89634278567e-05,0.025
0.3125,0.003125,20.5,4451.22749352,-693.125,1.00001898273,1.89417525045e-05,1.89578442593e-05,0.025
