dx,dt,time,Eval,cell midpoint,height(m),G,u(m/s),diffuse
0.3125,0.003125,153.5,996.73026592,-700.0,1.00000000011,1.34211144592e-11,5.52307185272e-11,0.025
0.3125,0.003125,153.5,996.73026592,-699.6875,1.00000000012,3.11632671416e-11,4.94761235831e-11,0.025
0.3125,0.003125,153.5,996.73026592,-699.375,1.00000000011,4.95431203984e-11,4.90338939537e-11,0.025
0.3125,0.003125,153.5,996.73026592,-699.0625,1.00000000011,5.04659661798e-11,4.88139988288e-11,0.025
0.3125,0.003125,153.5,996.73026592,-698.75,1.00000000011,4.86716375283e-11,4.81846706507e-11,0.025
0.3125,0.003125,153.5,996.73026592,-698.4375,1.00000000011,4.71061317633e-11,4.74086429208e-11,0.025
0.3125,0.003125,153.5,996.73026592,-698.125,1.00000000011,4.65942112036e-11,4.67002474267e-11,0.025
0.3125,0.003125,153.5,996.73026592,-697.8125,1.00000000012,4.61049697015e-11,4.60218869802e-11,0.025
0.3125,0.003125,153.5,996.73026592,-697.5,1.00000000012,4.53816317998e-11,4.53236013483e-11,0.025
0.3125,0.003125,153.5,996.73026592,-697.1875,1.00000000012,4.46492393045e-11,4.46084157471e-11,0.025
0.3125,0.003125,153.5,996.73026592,-696.875,1.00000000012,4.39398950162e-11,4.3880569048e-11,0.025
0.3125,0.003125,153.5,996.73026592,-696.5625,1.00000000012,4.31868247174e-11,4.313588725e-11,0.025
0.3125,0.003125,153.5,996.73026592,-696.25,1.00000000012,4.23984473835e-11,4.23767430022e-11,0.025
0.3125,0.003125,153.5,996.73026592,-695.9375,1.00000000012,4.16131493226e-11,4.16110365738e-11,0.025
0.3125,0.003125,153.5,996.73026592,-695.625,1.00000000012,4.08486794851e-11,4.08442265138e-11,0.025
0.3125,0.003125,153.5,996.73026592,-695.3125,1.00000000012,4.00888477507e-11,4.00759554088e-11,0.025
0.3125,0.003125,153.5,996.73026592,-695.0,1.00000000012,3.93211149061e-11,3.93039882642e-11,0.025
0.3125,0.003125,153.5,996.73026592,-694.6875,1.00000000012,3.85459437445e-11,3.85270622326e-11,0.025
0.3125,0.003125,153.5,996.73026592,-694.375,1.00000000012,3.77633772332e-11,3.77446186582e-11,0.025
0.3125,0.003125,153.5,996.73026592,-694.0625,1.00000000012,3.69963922549e-11,3.69562686686e-11,0.025
0.3125,0.003125,153.5,996.73026592,-693.75,1.00000000012,3.61932230342e-11,3.61566945104e-11,0.025
0.3125,0.003125,153.5,996.73026592,-693.4375,1.00000000012,3.53536970703e-11,3.5346947873e-11,0.025
0.3125,0.003125,153.5,996.73026592,-693.125,1.00000000012,3.45505429765e-11,3.45344312706e-11,0.025
0.3125,0.003125,153.5,996.73026592,-692.8125,1.00000000012,3.37482500919e-11,3.37170352705e-11,0.025
0.3125,0.003125,153.5,996.73026592,-692.5,1.00000000012,3.29246365846e-11,3.2890740367e-11,0.025
0.3125,0.003125,153.5,996.73026592,-692.1875,1.00000000012,3.20939699383e-11,3.20544798076e-11,0.025
0.3125,0.003125,153.5,996.73026592,-691.875,1.00000000012,3.12463997765e-11,3.12067653429e-11,0.025
0.3125,0.003125,153.5,996.73026592,-691.5625,1.00000000013,3.03841788494e-11,3.03474943379e-11,0.025
0.3125,0.003125,153.5,996.73026592,-691.25,1.00000000013,2.95213038007e-11,2.9477225464e-11,0.025
0.3125,0.003125,153.5,996.73026592,-690.9375,1.00000000013,2.86713323035e-11,2.85935119395e-11,0.025
0.3125,0.003125,153.5,996.73026592,-690.625,1.00000000013,2.77751435326e-11,2.76875340652e-11,0.025
0.3125,0.003125,153.5,996.73026592,-690.3125,1.00000000013,2.68087943641e-11,2.6756887148e-11,0.025
0.3125,0.003125,153.5,996.73026592,-690.0,1.00000000013,2.58244760278e-11,2.58111400002e-11,0.025
0.3125,0.003125,153.5,996.73026592,-689.6875,1.00000000013,2.48504241397e-11,2.48611449626e-11,0.025
0.3125,0.003125,153.5,996.73026592,-689.375,1.00000000013,2.39060740636e-11,2.3913664158e-11,0.025
0.3125,0.003125,153.5,996.73026592,-689.0625,1.00000000013,2.29831868421e-11,2.29679400998e-11,0.025
0.3125,0.003125,153.5,996.73026592,-688.75,1.00000000013,2.20617717764e-11,2.20176123237e-11,0.025
0.3125,0.003125,153.5,996.73026592,-688.4375,1.00000000013,2.11120007204e-11,2.10546775667e-11,0.025
0.3125,0.003125,153.5,996.73026592,-688.125,1.00000000013,2.01402410497e-11,2.00750968619e-11,0.025
0.3125,0.003125,153.5,996.73026592,-687.8125,1.00000000013,1.91422720357e-11,1.90766065705e-11,0.025
0.3125,0.003125,153.5,996.73026592,-687.5,1.00000000014,1.8117233826e-11,1.80590505404e-11,0.025
0.3125,0.003125,153.5,996.73026592,-687.1875,1.00000000014,1.70807547297e-11,1.70243388967e-11,0.025
0.3125,0.003125,153.5,996.73026592,-686.875,1.00000000014,1.60280763382e-11,1.59730650048e-11,0.025
0.3125,0.003125,153.5,996.73026592,-686.5625,1.00000000014,1.49724298504e-11,1.49054121581e-11,0.025
0.3125,0.003125,153.5,996.73026592,-686.25,1.00000000014,1.38837373891e-11,1.38184154033e-11,0.025
0.3125,0.003125,153.5,996.73026592,-685.9375,1.00000000014,1.27619839975e-11,1.27125919558e-11,0.025
0.3125,0.003125,153.5,996.73026592,-685.625,1.00000000014,1.16320211927e-11,1.15921863195e-11,0.025
0.3125,0.003125,153.5,996.73026592,-685.3125,1.00000000014,1.04898997188e-11,1.04601006223e-11,0.025
0.3125,0.003125,153.5,996.73026592,-685.0,1.00000000014,9.34623909802e-12,9.31912073252e-12,0.025
0.3125,0.003125,153.5,996.73026592,-684.6875,1.00000000014,8.20008864022e-12,8.1700646504e-12,0.025
0.3125,0.003125,153.5,996.73026592,-684.375,1.00000000014,7.04684784334e-12,7.01217406691e-12,0.025
0.3125,0.003125,153.5,996.73026592,-684.0625,1.00000000015,5.87861913588e-12,5.84422974165e-12,0.025
0.3125,0.003125,153.5,996.73026592,-683.75,1.00000000015,4.69749100157e-12,4.66626752456e-12,0.025
0.3125,0.003125,153.5,996.73026592,-683.4375,1.00000000015,3.51396102306e-12,3.47900877475e-12,0.025
0.3125,0.003125,153.5,996.73026592,-683.125,1.00000000015,2.32537263722e-12,2.2813864925e-12,0.025
0.3125,0.003125,153.5,996.73026592,-682.8125,1.00000000015,1.12442736123e-12,1.07085028478e-12,0.025
0.3125,0.003125,153.5,996.73026592,-682.5,1.00000000015,-8.85644745187e-14,-1.55478558225e-13,0.025
0.3125,0.003125,153.5,996.73026592,-682.1875,1.00000000015,-1.3101103396e-12,-1.40163346107e-12,0.025
0.3125,0.003125,153.5,996.73026592,-681.875,1.00000000015,-2.5705342721e-12,-2.67431574093e-12,0.025
0.3125,0.003125,153.5,996.73026592,-681.5625,1.00000000015,-3.88893222364e-12,-3.97679426481e-12,0.025
